Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Executive Engineer,Internal,,Avinash Kumar,07-May-2026 05:40 PM,07-May-2026 06:00 PM,techsummary_2132129.pdf (359.35 KB),Technical,ok,Parmod Kumar,02-May-2026 05:29 PM,technical_2132129.pdf,03-Jun-2026,"INR 2,971,230.999",90.0,Avinash Kumar,04-Jun-2026 05:10 PM,BidFoundsuccessfull.pdf (19.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,2026_REDUP_1141687_14,1315/EERED/TENDER/2025-26/ Dt 30-03-2026,Construction work of both the lines of PMGSY Road in village Silawar.,1,6077209,JITENDRA KUMAR,29-Apr-2026 08:49 PM,Accepted-AOC,L1,04-Jun-2026 05:10 PM,Executive Engineer,Internal,,Avinash Kumar,20-May-2026 04:55 PM,finsummary_2132129.pdf (19.39 KB),Finance,OK,Avinash Kumar,07-May-2026 06:50 PM,,BOQ Comparative Chart,1.0,6077209.0,JITENDRA KUMAR,INR,"2,971,230.999",AOC,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical Docoments,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,1315/EERED/TENDER/2025-26/ Dt 30-03-2026,2026_REDUP_1141687_14,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction work of both the lines of PMGSY Road in village Silawar.,Construction work of both the lines of PMGSY Road in village Silawar.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,SHAMLI,247776.0,NA ,NA ,NA ,EE RED Office Shamli,No ,No,EE RED Shamli,EE RED Office Shamli,"61,000",Yes,fixed,,Nil,Nil,"2,714",Nil,Nil,No,25-Apr-2026 10:00 AM,02-May-2026 12:30 PM,25-Apr-2026 10:00 AM,30-Apr-2026 10:30 AM,NA ,NA ,25-Apr-2026 10:00 AM,30-Apr-2026 10:30 AM,07-May-2026 06:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,2,6069114,NIRDESH CONSTRUCTION,28-Apr-2026 09:43 PM,Rejected-Finance,L2,20-May-2026 04:55 PM,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3,6071585,OM CONSTRUCTION,29-Apr-2026 10:08 PM,Rejected-Finance,L3,20-May-2026 04:55 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
