Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
SE 1st IWC,Office of SE 1st IWC Meerut,1,Fee/PreQual/Technical,.pdf,Technical,1.0,SBI Bank,LOT3,As per the NIT,Please refer Tender documents. ,NA ,"80,75,000",Civil Works,NA ,Tender,90.0,120.0,Meerut,250001.0,Office of SE 1st IWC Meerut ,Office of SE 1st IWC Meerut ,12-Jan-2026 01:00 PM ,Office of SE 1st IWC Meerut,No ,No,"2,354",Nil,Nil,No,09-Jan-2026 10:00 AM,16-Jan-2026 04:00 PM,09-Jan-2026 10:00 AM,16-Jan-2026 03:00 PM,NA ,NA ,09-Jan-2026 10:00 AM,16-Jan-2026 03:00 PM,23-Jan-2026 09:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",13/SE-1/2025-26,2026_UPIDC_1104923_3,Yes,Open Tender,Piece-work,Works,2.0,No,No,Online,No,No,No,"1,62,000",No,fixed,,Nil,Nil,AOC,Mr. Ramesh Chandra,Internal,Mr. Vikas Kumar,ramesh chandra,27-Feb-2026 08:49 PM,finsummary_2038632.pdf (635.46 KB),Technical,02 Bids Admitted,ramesh chandra,19-Jan-2026 06:25 PM,technical_2038632.pdf,Mr. Ramesh Chandra,Internal,Mr. Subhash Chandra,ramesh chandra,19-Jan-2026 06:37 PM,23-Jan-2026 09:00 AM,techsummary_2038632.pdf (1033.68 KB),Finance,L1 Details,ramesh chandra,19-Feb-2026 09:49 PM,finance_2038632.pdf,BOQ Comparative Chart,1,5808899,AASTHA CONSTRUCTIONS,16-Jan-2026 01:02 PM,Rejected-Finance,L2,27-Feb-2026 08:49 PM,1.0,5808433.0,M/S R.K. GUPTA AND SONS HUF,INR,"6,035,472.93","U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",2026_UPIDC_1104923_3,13/SE-1/2025-26,LOT3,10-Jun-2026,"INR 6,035,472.93",120.0,ramesh chandra,11-Jun-2026 06:40 PM,DOS.pdf (391.00 KB),L1,AOC
,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5808433,M/S R.K. GUPTA AND SONS HUF,16-Jan-2026 12:46 PM,Accepted-AOC,L1,11-Jun-2026 06:40 PM,,,,,,,,,,,,,,,,,AOC
