Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
854.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Fees and Technical Documents,EE RED Barabanki Vikas Bhawan Barabanki,EE RED Barabanki Vikas Bhawan Barabanki,"Under District Barabanki, Construction of CC road from Asphalt Road to Sajan Maurya house in Majre Ghazipur of Gram Panchayat Purebaz under Khand Dariyabad, Lot No 9","Under District Barabanki, Construction of CC road from Asphalt Road to Sajan Maurya house in Majre Ghazipur of Gram Panchayat Purebaz under Khand Dariyabad, Lot No 9",Please refer Tender documents. ,NA ,"26,70,000",Civil Works,NA ,Tender,90.0,90.0,Barabanki,224001.0,EE RED Barabanki Vikas Bhawan Barabanki ,EE RED Barabanki Vikas Bhawan Barabanki  ,30-Apr-2026 09:00 AM ,EE RED Barabanki Vikas Bhawan Barabanki,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE BARABANKI,15/EE RED Barabanki/2026-27 Dt 02/04/2026,2026_REDUP_1142969_9,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,28-Apr-2026 04:04 PM,12-May-2026 01:00 PM,28-Apr-2026 02:00 PM,12-May-2026 12:00 PM,NA ,NA ,28-Apr-2026 02:00 PM,12-May-2026 04:04 PM,22-May-2026 12:00 PM,1.0,SBI Bank,"53,400",No,percentage,2.0%,Nil,Nil,AOC,Technical,Summary,Gyanendra Kumar,12-May-2026 04:57 PM,,Er Gyanendra Kumar EE RED Barabanki,Internal,,Gyanedra Kumar,26-Jun-2026 02:41 PM,finsummary_2134760.pdf (491.41 KB),Finance,Summary,Gyanedra Kumar,23-May-2026 01:57 PM,,BOQ Comparative Chart,Er Gyanendra Kumar EE RED Barabanki,Internal,,Gyanedra Kumar,21-May-2026 01:31 PM,22-May-2026 12:00 PM,techsummary_2134760.pdf (254.88 KB),26-Jun-2026,"INR 3,176,093",90.0,Gyanedra Kumar,26-Jun-2026 02:57 PM,15_9.pdf (491.00 KB),1,6096836,JAI DURGA ASSOCIATES,12-May-2026 08:27 AM,Rejected-Finance,Rejected,26-Jun-2026 02:41 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE BARABANKI,2026_REDUP_1142969_9,15/EE RED Barabanki/2026-27 Dt 02/04/2026,"Under District Barabanki, Construction of CC road from Asphalt Road to Sajan Maurya house in Majre Ghazipur of Gram Panchayat Purebaz under Khand Dariyabad, Lot No 9",1.0,6097067.0,OM SAI RAM CONSTRUCTION,INR,"3,176,093",AOC
,,,,2,Finance,.xls,Financial Documents(BoQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6097067,OM SAI RAM CONSTRUCTION,12-May-2026 08:38 AM,Accepted-AOC,AOC,26-Jun-2026 02:57 PM,,,,,,,,,,AOC
