Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
EO NPP KOSIKALAN,EO NPP KOSIKALAN,20-Apr-2026 09:00 AM,08-May-2026 03:00 PM,20-Apr-2026 09:00 AM,08-May-2026 02:00 PM,NA ,NA ,20-Apr-2026 09:00 AM,08-May-2026 02:00 PM,15-May-2026 05:50 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Kosikalan Mathura,01/NPPKOSI/UNTEID GRANT/15 VITT/2026-27,2026_DOLBU_1139132_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,840.0,EO NPP KOSIKALAN,KOSIKALAN,No,"49,540",No,fixed,,EO NPP KOSIKALAN,KOSIKALAN,3- WARD NO 14 GOYAL HOSPITAL SE LAKAR OMPRAKASH KE MAKAN TAK OR TELIPHONE EXCHENG KE SAMNE MUNNALAL SE GOPIRAM KE MAKAN TAK C C ROAD OR NALI KA NIRMAN KARY.,3- WARD NO 14 GOYAL HOSPITAL SE LAKAR OMPRAKASH KE MAKAN TAK OR TELIPHONE EXCHENG KE SAMNE MUNNALAL SE GOPIRAM KE MAKAN TAK C C ROAD OR NALI KA NIRMAN KARY.,Please refer Tender documents. ,NA ,"4,95,368",Civil Works - Roads,NA ,Tender,60.0,60.0,EO NPP KOSIKALAN,281403.0,NA ,NA ,NA ,EO NPP KOSIKALAN,No ,No,1.0,FDR - Fixed Deposit,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,AOC,Technical,technical,Akhilesh kumar kumar,15-May-2026 04:11 PM,technical_2126891.pdf,EO,Internal,Accountent je civil,Akhilesh kumar kumar,20-Jun-2026 05:49 PM,finsummary_2126891.pdf (849.49 KB),Finance,financial,Akhilesh kumar kumar,20-Jun-2026 05:46 PM,finance_2126891.pdf,BOQ Comparative Chart,EO,Internal,Accountent je civil,Akhilesh kumar kumar,15-May-2026 05:40 PM,15-May-2026 05:50 PM,techsummary_2126891.pdf (458.25 KB),20-Jun-2026,"INR 494,129.58",60.0,Akhilesh kumar kumar,20-Jun-2026 06:17 PM,order.pdf (849.00 KB),WARD NO 14 GOYAL HOSPITAL SE LAKAR OMPRAKASH KE MAKAN TAK OR TELIPHONE EXCHENG KE SAMNE MUNNALAL SE GOPIRAM KE MAKAN TAK C C ROAD OR NALI KA NIRMAN KARY.,1.0,6097303.0,KRISHNA CONSTUCTIONS,INR,"494,129.58",Directorate of Local Bodies UP||Nagar Palika Parishad Kosikalan Mathura,2026_DOLBU_1139132_3,01/NPPKOSI/UNTEID GRANT/15 VITT/2026-27,3- WARD NO 14 GOYAL HOSPITAL SE LAKAR OMPRAKASH KE MAKAN TAK OR TELIPHONE EXCHENG KE SAMNE MUNNALAL SE GOPIRAM KE MAKAN TAK C C ROAD OR NALI KA NIRMAN KARY.,1,6097303,KRISHNA CONSTUCTIONS,07-May-2026 09:30 PM,Accepted-AOC,Accepted,20-Jun-2026 06:17 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6097174,MOHINI BUILDTECH,07-May-2026 07:27 PM,Rejected-Finance,Not accepted,20-Jun-2026 05:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6098105,M/S REKHA GARG,08-May-2026 09:20 AM,Rejected-Finance,Not accepted,20-Jun-2026 05:49 PM,AOC
