EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"24,160",No,percentage,2.0%,Nil,Nil,08-Mar-2026 04:49 PM,16-Mar-2026 09:00 AM,08-Mar-2026 09:00 AM,15-Mar-2026 12:00 PM,NA ,NA ,08-Mar-2026 09:00 AM,15-Mar-2026 12:00 PM,19-Mar-2026 04:00 PM,1,Fee/PreQual/Technical,.pdf,Technical,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2900/EE/RED/GKP/25-26 Date 07-02-26,2026_REDUP_1121779_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,812.0,Nil,Nil,No,EXECUTIVE ENGINEER,Vikash Bhawan,Block-Khorabar Gram Panchayat Jungle Gauri No. 01 mein PWD Road se Nandlal Nishad ke Ghar Tak CC Road Ka Nirman,Block-Khorabar Gram Panchayat Jungle Gauri No. 01 mein PWD Road se Nandlal Nishad ke Ghar Tak CC Road Ka Nirman,Please refer Tender documents. ,NA ,"12,08,000",Civil Works,NA ,Tender,90.0,90.0,GORAKHPUR,273001.0,NA ,NA ,NA ,Vikash Bhawan Gorakhpur,No ,No,AOC,Executive Engineer,Internal,,Suresh Kumar Jaiswal,19-Mar-2026 03:40 PM,19-Mar-2026 04:00 PM,techsummary_2087542.pdf (450.34 KB),Finance,Opend,Abhishek Rai,19-Mar-2026 07:46 PM,,BOQ Comparative Chart,Executive Engineer,Internal,,Abhishek Rai,20-Mar-2026 01:44 PM,finsummary_2087542.pdf (152.96 KB),Technical,Opend,Abhishek Rai,17-Mar-2026 10:29 AM,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2026_REDUP_1121779_3,2900/EE/RED/GKP/25-26 Date 07-02-26,Block-Khorabar Gram Panchayat Jungle Gauri No. 01 mein PWD Road se Nandlal Nishad ke Ghar Tak CC Road Ka Nirman,1.0,5973572.0,M/S OM TRADERS,INR,"2,103,030",1,5973914,M/S MAA AMBEY TRADERS,15-Mar-2026 10:18 AM,Rejected-AOC,L2,01-Jun-2026 04:11 PM,27-May-2026,"INR 2,103,030",90.0,Abhishek Rai,01-Jun-2026 04:11 PM,bpdf.pdf (153.00 KB),AOC
,,,,,,,,,,,,,,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5973572,M/S OM TRADERS,15-Mar-2026 12:14 AM,Accepted-AOC,L1,01-Jun-2026 04:11 PM,,,,,,,AOC
