S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,"17,700",Nil,Nil,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD),27/PCL/GM/ZONE-2/BLY/2025-26,2026_UPPRC_1126489_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"4,63,000",No,fixed,,Nil,Nil,18-Mar-2026 09:00 AM,31-Mar-2026 03:00 PM,18-Mar-2026 09:00 AM,31-Mar-2026 01:00 PM,NA ,NA ,18-Mar-2026 09:00 AM,31-Mar-2026 01:00 PM,30-Apr-2026 04:00 PM,1.0,Fee/PreQual/Technical,.pdf,BID Document,General Manager Zone-2,"General Manager, Zone-2, U.P. Projects Corporation Ltd. 14, Chandra Shekar Nagar Colony, Tulasherpur, Bareilly",CONSTRUCTION OF CYBER THANA AT DISTRICT- BAREILLY (U.P.),CONSTRUCTION OF CYBER THANA AT DISTRICT- BAREILLY (U.P.),As per BID Document ,NA ,"2,31,45,000",Civil Works,NA ,Tender,90.0,365.0,DISTRICT- BAREILLY (U.P.),242001.0,NA ,NA ,NA ,Bareilly,No ,No,AOC,General ManagerZone-2,Internal,"General ManagerZone-2, General ManagerZone-5, Project Manager Unit-6, Accountant",Rajesh Verma,28-Apr-2026 12:26 PM,30-Apr-2026 04:00 PM,techsummary_2100738.pdf (684.38 KB),Finance,Enclosed,Rajesh Verma,03-Jun-2026 12:59 PM,finance_2100738.pdf,BOQ Comparative Chart,General ManagerZone-2,Internal,"General ManagerZone-2, General ManagerZone-5, Project Manager Unit-6, Accountant",Rajesh Verma,03-Jun-2026 01:03 PM,finsummary_2100738.pdf (684.38 KB),Technical,Enclosed,Rajesh Verma,28-Apr-2026 12:03 PM,technical_2100738.pdf,1,6014145,M/S MITTAL CONSTRUCTION CO.,27-Mar-2026 05:28 PM,Rejected-Technical,Rejected,28-Apr-2026 12:26 PM,1.0,6018182.0,SHAKUN CONSTRUCTION,INR,"22,939,117.19",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD),2026_UPPRC_1126489_1,27/PCL/GM/ZONE-2/BLY/2025-26,CONSTRUCTION OF CYBER THANA AT DISTRICT- BAREILLY (U.P.),03-Jun-2026,"INR 22,939,117.19",355.0,Rajesh Verma,03-Jun-2026 01:06 PM,sakunaoc.pdf (415.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6023595,PL ENTERPRISES,31-Mar-2026 08:48 AM,Rejected-AOC,L2-Firm,03-Jun-2026 01:06 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6018182,SHAKUN CONSTRUCTION,29-Mar-2026 03:20 PM,Accepted-AOC,L1-Firm,03-Jun-2026 01:06 PM,,,,,,,,,,,,,,,,AOC
