Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical document,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,157/RED/cashier/26-27 dt 25-04-2026,2026_REDUP_1149756_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,18-May-2026 10:00 AM,25-May-2026 12:30 PM,18-May-2026 10:00 AM,25-May-2026 12:00 PM,NA ,NA ,18-May-2026 10:00 AM,25-May-2026 12:00 PM,06-Jun-2026 12:00 PM,Executive Engineer,EE red saharanpur vikas bhawan delhi road saharanpu,"29,900",No,fixed,,Nil,Nil,1.0,SBI Bank,854.0,Nil,Nil,No,Kamalpur Bakdouli mai satender ke makan se yaspaal ke makan ki or c.c road wau nali nirman,Kamalpur Bakdouli mai satender ke makan se yaspaal ke makan ki or c.c road wau nali nirman,Kamalpur Bakdouli mai satender ke makan se yaspaal ke makan ki or c.c road wau nali nirman ,NA ,"14,93,000",Civil Works,NA ,Tender,90.0,90.0,EE red saharanpur,247001.0,EE red saharanpur vikas bhawan delhi road saharanp ,EE red saharanpur vikas bhawan delhi road saharanpur  ,19-May-2026 12:00 PM ,EE red saharanpur vikas bhawan delhi road saharanp,No ,No,AOC,Ravi,Internal,pavan kumar vinod kumar,Kumari Ravi,06-Jun-2026 11:41 AM,06-Jun-2026 12:00 PM,techsummary_2152661.pdf (98.07 KB),Finance,admitted,Rajendra Kumar,17-Jun-2026 10:35 AM,,BOQ Comparative Chart,Ravi,Internal,pavan kumar vinod kumar,Rajendra Kumar,17-Jun-2026 10:38 AM,finsummary_2152661.pdf (98.11 KB),Technical,ok,Kumari Ravi,06-Jun-2026 10:44 AM,,1.0,6134165.0,SHIV CONSTRUCTION,INR,"1,487,211.21",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,2026_REDUP_1149756_4,157/RED/cashier/26-27 dt 25-04-2026,Kamalpur Bakdouli mai satender ke makan se yaspaal ke makan ki or c.c road wau nali nirman,1.0,6134165.0,SHIV CONSTRUCTION,25-May-2026 01:13 AM,Accepted-AOC,L1,17-Jun-2026 10:40 AM,17-Jun-2026,"INR 1,487,211.21",90.0,Rajendra Kumar,17-Jun-2026 10:40 AM,dd.pdf (98.00 KB),L1,AOC
,,.pdf,fess end emd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6134265.0,YAMUNA ENTERPRISES,25-May-2026 12:08 AM,Rejected-Finance,L2,17-Jun-2026 10:38 AM,,,,,,,,AOC
2.0,Finance,.xls,As per BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
