Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Tender Stage
24-Jun-2026,"INR 3,316,956.28",90.0,Narendra chaudhary,24-Jun-2026 04:23 PM,Balika00051.pdf (958.00 KB),l1,1,6118860,A P CONSTRUCTION,15-May-2026 07:07 PM,Rejected-AOC,l2,24-Jun-2026 04:23 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2026_REDUP_1147449_2,215/RED/T/Unnao/26-27 dt-20.4.26,Projact Alankar Yojnantargat Rajkiya Balika Intercollage Unnao me Anurachan ka karye.,1.0,6117308.0,M/s Upashna Construction,INR,"3,316,956.28",Finance,Summary,Narendra chaudhary,24-Jun-2026 04:20 PM,finance_2146669.pdf,BOQ Comparative Chart,eR nARENDRA cHAUDHARRY,Internal,,Narendra chaudhary,04-Jun-2026 11:36 AM,04-Jun-2026 11:40 AM,techsummary_2146669.pdf (463.62 KB),Technical,SummaRY,Narendra chaudhary,04-Jun-2026 11:24 AM,technical_2146669.pdf,Er Narendra Chaudhry,Internal,,Narendra chaudhary,24-Jun-2026 04:21 PM,finsummary_2146669.pdf (957.89 KB),AOC,"2,384",Nil,Nil,No,"66,400",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,215/RED/T/Unnao/26-27 dt-20.4.26,2026_REDUP_1147449_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,11-May-2026 04:00 PM,18-May-2026 12:30 PM,11-May-2026 04:00 PM,18-May-2026 12:00 PM,NA ,NA ,11-May-2026 04:00 PM,18-May-2026 12:00 PM,04-Jun-2026 11:40 AM,Projact Alankar Yojnantargat Rajkiya Balika Intercollage Unnao me Anurachan ka karye.,Projact Alankar Yojnantargat Rajkiya Balika Intercollage Unnao me Anurachan ka karye.,Plz Refer Doc ,NA ,"33,18,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED OFFICE UNNAO,No ,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Er Narendra Chaudhary,Vikas Bhawan Unnao,1.0,SBI Bank,AOC
,,,,,,,2,6117308,M/s Upashna Construction,15-May-2026 09:23 AM,Accepted-AOC,l1,24-Jun-2026 04:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,AOC
