Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
02-Jun-2026,"INR 862,071",90.0,RAJNEESH KUMAR,02-Jun-2026 03:00 PM,akhadpurapulia.pdf (490.00 KB),final,1,6068709,KRISHNA DISTRIBUTORS AND CONTRACTORS,30-Apr-2026 07:19 AM,Accepted-AOC,y,02-Jun-2026 03:00 PM,1.0,6068709.0,KRISHNA DISTRIBUTORS AND CONTRACTORS,INR,"862,071",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1141321_4,3785/EE/RED/Tender/25-26 Dt. 14-03-2026,Ward no 10 Akhadapura main Puliya se Vimla Devi ke plot ki aur dono aur C.C Sadak abam nali ka nirman karya.,Technical,FINAL,Chaman Srivastava,15-May-2026 01:50 PM,technical_2131501.pdf,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,02-Jun-2026 02:58 PM,finsummary_2131501.pdf (489.58 KB),Finance,final,RAJNEESH KUMAR,02-Jun-2026 02:56 PM,,BOQ Comparative Chart,Rajneesh Kumar,Internal,EE AE DAO,Chaman Srivastava,15-May-2026 02:09 PM,20-May-2026 12:30 PM,techsummary_2131501.pdf (263.81 KB),AOC,24-Apr-2026 03:00 PM,30-Apr-2026 03:30 PM,24-Apr-2026 03:00 PM,30-Apr-2026 12:00 PM,NA ,NA ,24-Apr-2026 03:00 PM,30-Apr-2026 12:00 PM,20-May-2026 12:30 PM,1,Fee/PreQual/Technical,.pdf,sbd,"17,000",Yes,fixed,,Nil,Nil,854.0,Nil,Nil,No,Ward no 10 Akhadapura main Puliya se Vimla Devi ke plot ki aur dono aur C.C Sadak abam nali ka nirman karya.,Ward no 10 Akhadapura main Puliya se Vimla Devi ke plot ki aur dono aur C.C Sadak abam nali ka nirman karya.,Please refer Tender documents. ,NA ,"8,39,000",Civil Works,NA ,Tender,90.0,90.0,Ward no 10 Akhadapura main Puliya se Vimla Devi ke,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,EE RED Jhansi,EE RED Jhansi,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,3785/EE/RED/Tender/25-26 Dt. 14-03-2026,2026_REDUP_1141321_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,2,6068720,SANJAY AGARWAL,28-Apr-2026 07:27 PM,Rejected-Finance,n,02-Jun-2026 02:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
