Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"1,652",UPSCIDCO,MAINPURI,No,1.0,RTGS - RTGS Payment,27-May-2026 06:00 PM,03-Jun-2026 01:00 PM,27-May-2026 06:00 PM,03-Jun-2026 12:00 PM,NA ,NA ,27-May-2026 06:00 PM,03-Jun-2026 12:00 PM,04-Jun-2026 04:15 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,08/COMP.SCHOOL/MAINPURI/26-27,2026_SCIDC_1154845_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Executive engineer,"Ex. En. Office H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra, Agra.",1,Fee/PreQual/Technical,.pdf,NIT,"CONSTRUCTION OF 02 NOS. ADDITIONAL CLASS ROOM AND 01 NO. GUARD ROOM, AT COMPOSITE SCHOOL VILL. NAGLA KIRAT, BLOCK MANIPURI, DISTT. MAINPURI.","CONSTRUCTION OF 02 NOS. ADDITIONAL CLASS ROOM AND 01 NO. GUARD ROOM, AT COMPOSITE SCHOOL VILL. NAGLA KIRAT, BLOCK MANIPURI, DISTT. MAINPURI.",Please refer Tender documents. ,NA ,"19,31,000",Civil Works - Buildings,NA ,Tender,180.0,180.0,MAINPURI,205001.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,"39,000",No,fixed,,UPSCIDCO,MAINPURI,AOC,EXECUTIVE ENGINEER,Internal,,Sanjai Gangwar,06-Jun-2026 11:26 AM,finsummary_2163199.pdf (525.34 KB),Technical,All bids are ok.,Sanjai Gangwar,04-Jun-2026 03:46 PM,technical_2163199.pdf,Executive Engineer,Internal,,Sanjai Gangwar,04-Jun-2026 04:09 PM,04-Jun-2026 04:15 PM,techsummary_2163199.pdf (326.87 KB),Finance,Rate of M/s PRATHVI RAJ SINGH SISODIA is accepted.,Pramod Kumar,05-Jun-2026 03:58 PM,finance_2163199.pdf,BOQ Comparative Chart,1.0,6163961.0,PRATHVI RAJ SINGH SISODIA,INR,"1,926,026.87",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,2026_SCIDC_1154845_1,08/COMP.SCHOOL/MAINPURI/26-27,"CONSTRUCTION OF 02 NOS. ADDITIONAL CLASS ROOM AND 01 NO. GUARD ROOM, AT COMPOSITE SCHOOL VILL. NAGLA KIRAT, BLOCK MANIPURI, DISTT. MAINPURI.",1,6163322,M/S SUDHIR BUILDING MATERIAL AND SUPPLIERS,03-Jun-2026 08:56 AM,Rejected-AOC,OK,06-Jun-2026 11:28 AM,06-Jun-2026,"INR 1,926,026.87",180.0,Sanjai Gangwar,06-Jun-2026 11:28 AM,fr8main.pdf (525.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6163961,PRATHVI RAJ SINGH SISODIA,03-Jun-2026 09:25 AM,Accepted-AOC,OK,06-Jun-2026 11:28 AM,,,,,,,AOC
