EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"2,30,100",No,fixed,,"EXECUTIVE ENGINEER, UPRNSS UNIT LUCKNOW-2",Lucknow,ESTABLISHMENT OF LOHIA PARK UNDER LOHIA PARYAVARANIYA UDYAN AND PARK AT DISTRICT- HARDOI(U.P.),SEE IN TECHNICAL BOQ,Please refer Tender documents. ,NA ,"1,15,03,000",Civil Works,NA ,Tender,90.0,365.0,HARDOI,241001.0,LUCKNOW ,"Office of E.E., UPRNSS Unit Lucknow-2, 4/612, Sector-4, Gomti Nagar, Vistar, Lucknow ",30-Apr-2026 11:00 AM ,LUCKNOW,No ,No,1,BG - Bank Guarantee,27-Apr-2026 06:00 PM,13-May-2026 12:00 PM,27-Apr-2026 06:00 PM,12-May-2026 06:00 PM,NA ,NA ,27-Apr-2026 06:00 PM,12-May-2026 06:00 PM,14-May-2026 03:35 PM,"7,080",UTTAR PRADESH RAJYA NIRMAN SAHKARI SANGH LTD.,Lucknow,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,47/UPRNSS/E-TENDER/2026-27 Date 20.04.2026,2026_UPRNS_1141909_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,SUPERINTENDING ENGINEER LUCKNOW ZONE,"UPRNSS, 4/612, Sector-4, Gomti Nagar Vistar, Lucknow",AOC,Finance,FINANCE,VIJAY BAHADUR SINGH,14-May-2026 05:35 PM,,BOQ Comparative Chart,JITENDRA BAHADUR SINGH(S.E.),Internal,"ARUNENDRA KUMAR SINGH(EE), AJAY SINGH PAL(AE), ANIL KUMAR(JE), VIJAY BAHADUR SINGH(ACCTT.)",Arunendra Kumar Singh,14-May-2026 03:14 PM,14-May-2026 03:35 PM,techsummary_2132646.pdf (586.57 KB),Technical,03 BIDS ARE ADMITTED,Arunendra Kumar Singh,14-May-2026 03:11 PM,,JITENDRA BAHADUR SINGH(S.E.),Internal,"ARUNENDRA KUMAR SINGH(EE), AJAY SINGH PAL(AE), ANIL KUMAR(JE), VIJAY BAHADUR SINGH(ACCTT.)",Arunendra Kumar Singh,19-May-2026 06:07 PM,finsummary_2132646.pdf (312.63 KB),05-Jun-2026,"INR 11,491,497",365.0,Arunendra Kumar Singh,24-Jun-2026 10:26 AM,LohiyaPark.pdf (463.00 KB),TENDER AWARDED TO M/S BRISK ASSOCIATES,1,6107207,M/s Brisk Associates,12-May-2026 03:56 PM,Accepted-AOC,Due to Low Rate Quoted,24-Jun-2026 10:26 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2026_UPRNS_1141909_1,47/UPRNSS/E-TENDER/2026-27 Date 20.04.2026,ESTABLISHMENT OF LOHIA PARK UNDER LOHIA PARYAVARANIYA UDYAN AND PARK AT DISTRICT- HARDOI(U.P.),1.0,6107207.0,M/s Brisk Associates,INR,"11,491,497",AOC
,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6107556,M/s JAY AMBEY TRADERS,11-May-2026 07:31 PM,Rejected-AOC,Due to High Rate Quoted,24-Jun-2026 10:26 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6107963,SHUBHAM CONSTRUCTION AND CONSULTANCY,12-May-2026 04:21 PM,Rejected-AOC,Due to High Rate Quoted,24-Jun-2026 10:26 AM,,,,,,,,,,AOC
