Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
21-May-2026,"INR 13,678,560",30.0,Anil Kumar Niranjan,10-Jun-2026 10:39 AM,Lot02pbt.pdf (601.00 KB),AOC,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Flood Circle, Lakhimpur Khiri",2026_UPIDC_1139469_2,01/SE/2026-27,Repair work of the damaged part of the river training work due to floods in the past years for the protection of village Naujhala Nakatah-2 situated on the right bank of Sharda river in Pilibhit district. LOT-02,1.0,6071414.0,SANJEEV SRIVASTAVA,INR,"13,678,560",1,6073202,LAXMINARAIN INFRABUILD PRIVATE LIMITED,27-Apr-2026 07:33 PM,Rejected-Finance,Rejected,08-May-2026 05:42 PM,Finance,financial evaluation,Anil Kumar Niranjan,08-May-2026 12:35 PM,,BOQ Comparative Chart,Anil Kumar Niranjan,Internal,Om Prakash Verma,Anil Kumar Niranjan,05-May-2026 12:19 PM,07-May-2026 01:00 PM,techsummary_2127562.pdf (330.89 KB),Technical,Technical Evalution,Anil Kumar Niranjan,28-Apr-2026 07:30 PM,,Anil Kumar Niranjan,Internal,Om Prakash Verma,Anil Kumar Niranjan,08-May-2026 05:42 PM,finsummary_2127562.pdf (295.74 KB),AOC,SE,Superintending Engineer Flood Circle Lakhimpur-kheri,"4,36,000",No,fixed,,Nil,Nil,21-Apr-2026 09:00 AM,28-Apr-2026 03:00 PM,21-Apr-2026 11:00 AM,28-Apr-2026 02:00 PM,NA ,NA ,21-Apr-2026 11:00 AM,28-Apr-2026 02:00 PM,07-May-2026 01:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical,1.0,Technical,Technical Bid,,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Flood Circle, Lakhimpur Khiri",01/SE/2026-27,2026_UPIDC_1139469_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Repair work of the damaged part of the river training work due to floods in the past years for the protection of village Naujhala Nakatah-2 situated on the right bank of Sharda river in Pilibhit district. LOT-02,Repair work of the damaged part of the river training work due to floods in the past years for the protection of village Naujhala Nakatah-2 situated on the right bank of Sharda river in Pilibhit district. LOT-02,Please refer Tender documents. ,NA ,"2,18,04,000",Civil Works,NA ,Tender,90.0,30.0,Pilibhit,262001.0,Lakhimpur ,Superintending Engineer Flood Circle Lakhimpur-kheri  ,22-Apr-2026 01:00 PM ,SE Flood Circle Lakhimpur Kheri,No ,No,"2,715",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,2,6073146,M/s. Badri Prasad,28-Apr-2026 12:18 PM,Rejected-Finance,Rejected,08-May-2026 05:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,6061468,M/S KUMAR MANGLAM CONSTRUCTION,27-Apr-2026 09:12 PM,Rejected-Finance,Rejected,08-May-2026 05:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,6074194,M/S MAHESHWARI TRADERS,28-Apr-2026 11:39 AM,Rejected-Technical,Reject,05-May-2026 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,6073302,M/S OBELION CONSTRUCTIONS,28-Apr-2026 12:30 PM,Rejected-Finance,Rejected,08-May-2026 05:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,6073490,R.B.S. CONSTRUCTION,27-Apr-2026 11:21 PM,Rejected-Finance,Rejected,08-May-2026 05:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,7,6071414,SANJEEV SRIVASTAVA,28-Apr-2026 12:54 PM,Accepted-AOC,L1,10-Jun-2026 10:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
