Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,41/SE/IWC1K/2025-26,2026_UPIDM_1122740_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,SE,SE OFFICE 67 A CANTT KANPUR NAGAR.,"2,360",Nil,Nil,No,COMPOSITE WORK OF EXCAVATION BY HYDRAULIC EXCAVATORS UNDER PROJECT OF RIVER TRAINING WORK BY CHANNELIZATION TO PROTECT VILL- CHEHALWA and OTHER GROUP OF VILLAGES SITUATED AT LEFT BANK OF GHAGHARA RIVER IN DIST- BAHRAICH,COMPOSITE WORK OF EXCAVATION BY HYDRAULIC EXCAVATORS UNDER PROJECT OF RIVER TRAINING WORK BY CHANNELIZATION TO PROTECT VILL- CHEHALWA and OTHER GROUP OF VILLAGES SITUATED AT LEFT BANK OF GHAGHARA RIVER IN DIST- BAHRAICH,Please refer Tender documents. ,NA ,"83,89,000",Miscellaneous Works,NA ,Tender,90.0,60.0,Ghaghra River District Baharaich,271801.0,NA ,NA ,NA ,SE OFFICE 67 A CANTT KANPUR NAGAR,No ,No,"1,68,000",No,fixed,,Nil,Nil,09-Mar-2026 10:00 AM,16-Mar-2026 02:00 PM,09-Mar-2026 10:00 AM,16-Mar-2026 12:00 PM,NA ,NA ,09-Mar-2026 10:00 AM,16-Mar-2026 12:00 PM,18-Mar-2026 04:45 PM,1.0,Fee/PreQual/Technical,.pdf,Tender Document,1.0,SBI Bank,AOC,Technical,All Bidder successfully admitted.,Vijay Kumar,18-Mar-2026 02:19 PM,,SE,Internal,,Vijay Kumar,25-Mar-2026 02:09 PM,finsummary_2091041.pdf (463.45 KB),Finance,All Bidder successfully Admitted.,Vijay Kumar,23-Mar-2026 05:06 PM,,BOQ Comparative Chart,SE,Internal,,Vijay Kumar,18-Mar-2026 04:44 PM,18-Mar-2026 04:45 PM,techsummary_2091041.pdf (463.45 KB),25-Mar-2026,"INR 7,935,105",60.0,Vijay Kumar,03-Jun-2026 04:33 PM,tn41.pdf (446.00 KB),AOC,1.0,5972337.0,M/S CHAUDHARI ENGINEERING WORKS,INR,"7,935,105",U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,2026_UPIDM_1122740_1,41/SE/IWC1K/2025-26,COMPOSITE WORK OF EXCAVATION BY HYDRAULIC EXCAVATORS UNDER PROJECT OF RIVER TRAINING WORK BY CHANNELIZATION TO PROTECT VILL- CHEHALWA and OTHER GROUP OF VILLAGES SITUATED AT LEFT BANK OF GHAGHARA RIVER IN DIST- BAHRAICH,1,5970092,MANJULA MISHRA,15-Mar-2026 05:53 PM,Rejected-Finance,2nd lowest,25-Mar-2026 02:09 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5972337,M/S CHAUDHARI ENGINEERING WORKS,14-Mar-2026 02:42 PM,Accepted-AOC,Agreement has been signed.,03-Jun-2026 04:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5968524,sri durga shakti traders,12-Mar-2026 07:23 PM,Rejected-Finance,3rd Lowest,25-Mar-2026 02:09 PM,AOC
