S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1,6069443,JITENDRA KUMAR SINGH,26-Apr-2026 12:41 AM,Rejected-AOC,l2,06-Jun-2026 02:25 PM,1.0,6069404.0,M/s Bhoopendra Singh,INR,"2,875,758.69",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2026_REDUP_1141890_8,63/RED/Tender/Unnao/2026-27 Dt-06-04-2026,Sadar Vidhan Sabha ke Vibhinn Chentraoo me 28 submmersible Pamp va Pani ki Tanki ka Nirman karye.,06-Jun-2026,"INR 2,875,758.69",90.0,Narendra chaudhary,06-Jun-2026 02:25 PM,280S004.pdf (755.00 KB),2875758.69,Er Narendra Chaudhry,Internal,,Narendra chaudhary,06-Jun-2026 02:22 PM,finsummary_2132720.pdf (755.10 KB),Technical,Summary,Narendra chaudhary,18-May-2026 10:42 AM,technical_2132720.pdf,Er Narendra Chaudhry,Internal,,Narendra chaudhary,18-May-2026 10:44 AM,18-May-2026 10:45 AM,techsummary_2132720.pdf (465.53 KB),Finance,Summary,Narendra chaudhary,06-Jun-2026 02:13 PM,finance_2132720.pdf,BOQ Comparative Chart,AOC,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,63/RED/Tender/Unnao/2026-27 Dt-06-04-2026,2026_REDUP_1141890_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,25-Apr-2026 03:00 PM,04-May-2026 12:30 PM,25-Apr-2026 03:00 PM,04-May-2026 12:00 PM,NA ,NA ,25-Apr-2026 03:00 PM,04-May-2026 12:00 PM,18-May-2026 10:45 AM,"58,000",Yes,fixed,,Nil,Nil,Sadar Vidhan Sabha ke Vibhinn Chentraoo me 28 submmersible Pamp va Pani ki Tanki ka Nirman karye.,Sadar Vidhan Sabha ke Vibhinn Chentraoo me 28 submmersible Pamp va Pani ki Tanki ka Nirman karye.,Plz Refer DOC ,NA ,"28,76,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED UNNAO,No ,No,1.0,SBI Bank,Er Narendra Chaudhary,Vikas Bhawan,"2,384",Nil,Nil,Yes,AOC
2,6069404,M/s Bhoopendra Singh,26-Apr-2026 12:14 AM,Accepted-AOC,l1,06-Jun-2026 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
