Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Vijay Singh E.E.,Internal,"Arvind Kr. Pandey E.E. Faujdar Ram E.E.,",Vijay Singh,19-May-2026 02:29 PM,20-May-2026 12:00 PM,techsummary_2139639.pdf (217.08 KB),25-May-2026,"INR 3,232,744",30.0,Vijay Singh,01-Jun-2026 06:48 PM,AOCSilini.pdf (302.00 KB),M/s A.S. Construction Village - Arusa Post- Chhitauna Azamgarh,Technical,Total 03 bid received and 02 bidders have qualified for Financial Bid Opening,Vijay Singh,19-May-2026 01:26 PM,technical_2139639.pdf,1.0,6103025.0,Ms A S Construction,INR,"3,232,744",Finance,M/s A S Construction is L1,Vijay Singh,20-May-2026 08:11 PM,finance_2139639.pdf,BOQ Comparative Chart,Vijay Singh E.E.,Internal,Arvind Kr. Pandey E.E. Faujdar Ram E.E.,Vijay Singh,21-May-2026 09:20 AM,finsummary_2139639.pdf (300.29 KB),1,6106607,AVICHAL SINGH,11-May-2026 03:23 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,19-May-2026 01:26 PM,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Lucknow||ID-2, sultanpur",2026_UPIDC_1144689_14,279/id-2SLP/tender/Dt.20.04.26,Maintenance of Silni Drain from Km. 0.000 to 29.400,AOC,04-May-2026 10:00 AM,12-May-2026 01:00 PM,04-May-2026 10:00 AM,11-May-2026 05:00 PM,NA ,NA ,04-May-2026 10:00 AM,11-May-2026 05:00 PM,20-May-2026 12:00 PM,"1,180",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Tender Fee,Executive Engineer,Office of Executive Engineer Irrigation Division-2 Sultanpur,Maintenance of Silni Drain from Km. 0.000 to 29.400,Maintenance of Silni Drain from Km. 0.000 to 29.400 Distt.Azamgarh,Please refer Tender documents. ,NA ,"32,75,000",Civil Works,NA ,Tender,90.0,30.0,Azamgarh,276001.0,NA ,NA ,NA ,Online,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Lucknow||ID-2, sultanpur",279/id-2SLP/tender/Dt.20.04.26,2026_UPIDC_1144689_14,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"3,28,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6103025,Ms A S Construction,11-May-2026 02:10 PM,Accepted-AOC,-1.29 percent below,01-Jun-2026 06:49 PM,,,,,AOC,,,,,,,,,,,,,,,,.pdf,Technical Doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6103138,M/S JAGDISH CONSTRUCTION AND SUPPLIERS,11-May-2026 02:12 PM,Rejected-AOC,-0.65 percent below,01-Jun-2026 06:49 PM,,,,,AOC,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
