Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,25-Apr-2026 10:00 AM,04-May-2026 12:30 PM,25-Apr-2026 10:00 AM,02-May-2026 12:00 PM,NA ,NA ,25-Apr-2026 10:00 AM,02-May-2026 12:00 PM,13-May-2026 10:00 AM,854.0,Nil,Nil,No,EXECUTIVE ENGINEER RURAL ENGINEERING DEPARTMENT,EXECUTIVE ENGINEER RURAL ENGINEERING DEPARTMENT VIKAS BHAWAN 3rd FLOOR MUZAFFARNAGAR,1.0,SBI Bank,Gram Nagva me main road per Prathmik Vidyalay se naye Mandir se hote hue purane Mandir ke chaurahe Tak interlocking va nali Nirman karya,Gram Nagva me main road per Prathmik Vidyalay se naye Mandir se hote hue purane Mandir ke chaurahe Tak interlocking va nali Nirman karya,Gram Nagva me main road per Prathmik Vidyalay se naye Mandir se hote hue purane Mandir ke chaurahe Tak interlocking va nali Nirman karya ,NA ,"29,99,000",Civil Works,NA ,Tender,90.0,90.0,MUZAFFARNAGAR,251001.0,MUZAFFARNAGAR ,EXECUTIVE ENGINEER RURAL ENGINEERING DEPARTMENT VIKAS BHAWAN 3rd FLOOR MUZAFFARNAGAR ,25-Apr-2026 12:00 PM ,EXECUTIVE ENGINEER RURAL ENGINEERING DEPARTMENT V,No ,No,"60,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE MUZAFFARNAGAR,18/RED/Tender19/2025-26 Dated 02.04.2026,2026_REDUP_1140518_35,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1.0,6080602.0,M/S RANA CONSTRUCTION,01-May-2026 01:08 PM,Accepted-AOC,L1,15-Jun-2026 07:46 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE MUZAFFARNAGAR,2026_REDUP_1140518_35,18/RED/Tender19/2025-26 Dated 02.04.2026,Gram Nagva me main road per Prathmik Vidyalay se naye Mandir se hote hue purane Mandir ke chaurahe Tak interlocking va nali Nirman karya,EXECUTIVE ENGINEER,Internal,EE DAO AE,Anil Kumar,30-May-2026 05:16 AM,finsummary_2130786.pdf (686.38 KB),Finance,Summary,Anil Kumar,29-May-2026 09:51 PM,finance_2130786.pdf,BOQ Comparative Chart,1.0,6080602.0,M/S RANA CONSTRUCTION,INR,"2,995,416.29",EXECUTIVE ENGINEER,Internal,EE DAO AE,Anil Kumar,09-May-2026 08:47 AM,13-May-2026 10:00 AM,techsummary_2130786.pdf (305.46 KB),Technical,Technical Summary,Anil Kumar,08-May-2026 09:41 PM,technical_2130786.pdf,03-Jun-2026,"INR 2,995,416.29",90.0,Anil Kumar,15-Jun-2026 07:46 PM,35AOC.pdf (331.00 KB),AOC,AOC
,,.pdf,T1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,6080896.0,M/S SAHRAWAT CONTRACTOR,02-May-2026 10:06 AM,Rejected-Finance,L2,30-May-2026 05:16 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
