Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
677.0,Nil,Nil,No,Executive Engineer,Office Sharda Sagar Division Pilibhit,1.0,SBI Bank,Cleaning of Narha Nala Between Km.0.000 to Km 3.500 for Year 2026-27(Lot 21),Cleaning of Narha Nala Between Km.0.000 to Km 3.500 for Year 2026-27(Lot 21),Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,Pilibhit,262001.0,NA ,NA ,NA ,Office Sharda Sagar Division Pilibhit,No ,No,1.0,Cleaning of Narha Nala Between Km.0.000 to Km 3.500 for Year 2026-27(Lot 21),Date,,"6,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||SSD, pilibhit",02/E.E/2026-27,2026_UPIDC_1143214_21,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,29-Apr-2026 09:00 AM,04-May-2026 02:00 PM,29-Apr-2026 09:00 AM,04-May-2026 02:00 PM,NA ,NA ,29-Apr-2026 09:00 AM,04-May-2026 02:00 PM,28-May-2026 02:00 PM,AOC,1,6086921,M/S MOHD ISRAIL,04-May-2026 12:31 PM,Accepted-AOC,Admitted,12-Jun-2026 12:07 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||SSD, pilibhit",2026_UPIDC_1143214_21,02/E.E/2026-27,Cleaning of Narha Nala Between Km.0.000 to Km 3.500 for Year 2026-27(Lot 21),EE,Internal,,Praveen Prakash Gautam,12-Jun-2026 12:06 PM,finsummary_2135523.pdf (1071.37 KB),Finance,All Admitted,Praveen Prakash Gautam,29-May-2026 12:36 PM,finance_2135523.pdf,BOQ Comparative Chart,1.0,6086921.0,M/S MOHD ISRAIL,INR,"272,582.5",Technical,"03 bids received, in which 02 admitted and rest rejected",Praveen Prakash Gautam,25-May-2026 05:10 PM,technical_2135523.pdf,12-Jun-2026,"INR 272,582.5",30.0,Praveen Prakash Gautam,12-Jun-2026 12:07 PM,1799.pdf (109.00 KB),EE,Internal,,Praveen Prakash Gautam,25-May-2026 05:12 PM,28-May-2026 02:00 PM,techsummary_2135523.pdf (1071.37 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,AOC,2,6087278,M/S MOHD ISRAR CONSTRUCTION COMPANY,04-May-2026 01:15 PM,Rejected-AOC,Not Admitted,12-Jun-2026 12:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,6081691,M/S SACHIN CHANDANI THEKEDAR,01-May-2026 02:34 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 05:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
