Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Maintainance Work of various tub well of Npp Etmadpur,Maintainance Work of various tub well of Npp Etmadpur,Please refer Tender documents. ,NA ,"10,06,017",Civil Works,NA ,Tender,90.0,90.0,NPP ETMADPUR,283202.0,NA ,NA ,NA ,NPP ETMADPUR,No ,No,Directorate of Local Bodies UP||Nagar Palika Parishad Etmadpur Agra,9019/NppEtmadpur/2026,2026_DOLBU_1146323_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,E.O,NPP ETMADPUR,1.0,FDR - Fixed Deposit,"1,00,602",No,fixed,,E.O,NPP ETMADPUR,08-May-2026 03:30 PM,15-May-2026 10:00 AM,08-May-2026 03:30 PM,14-May-2026 05:00 PM,NA ,NA ,08-May-2026 03:30 PM,14-May-2026 05:00 PM,18-Jun-2026 11:50 AM,"1,187",EO,NPP ETMADPUR,Yes,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC,Navodita Sharma,Internal,"E.O, J.E, ACCOUNTANT",Mohammad shameem,20-Jun-2026 04:01 PM,finsummary_2143653.pdf (444.37 KB),Technical,ok,Mohammad shameem,18-Jun-2026 11:42 AM,technical_2143653.pdf,NAVODITA SHARMA,Internal,"E.O, J.E, ACCOUNTANT",Mohammad shameem,18-Jun-2026 11:46 AM,18-Jun-2026 11:50 AM,techsummary_2143653.pdf (390.48 KB),Finance,Admitted,Mohammad shameem,20-Jun-2026 03:58 PM,finance_2143653.pdf,BOQ Comparative Chart,1,6116116,OMVEER SINGH THAKEDAR,14-May-2026 04:31 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,18-Jun-2026 11:42 AM,1.0,6116068.0,VINOD SARASWAT,INR,"1,005,514.971",Directorate of Local Bodies UP||Nagar Palika Parishad Etmadpur Agra,2026_DOLBU_1146323_1,9019/NppEtmadpur/2026,Maintainance Work of various tub well of Npp Etmadpur,20-Jun-2026,"INR 1,005,514.971",90.0,Navodita Sharma,20-Jun-2026 04:39 PM,financialmaintanancetubewell.pdf (444.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6116033,SIDDHI VINAYAK CONSTRUCTION CO AND SUPPLIER,14-May-2026 04:02 PM,Rejected-Finance,highest,20-Jun-2026 04:01 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6116068,VINOD SARASWAT,14-May-2026 04:12 PM,Accepted-AOC,AOC,20-Jun-2026 04:39 PM,,,,,,,,,,,,,,,,,AOC
