Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,T1,"39,000",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR,1843/RED/Tender/ 2025-26/Dt 31/03/26,2026_REDUP_1143670_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,Village Bhirauli CC construction work from Yadram house to Rinku house and from Sunil the Tent-provider place to Belu the Mason place.,Village Bhirauli CC construction work from Yadram house to Rinku house and from Sunil the Tent-provider place to Belu the Mason place.,Please refer Tender documents. ,NA ,"19,33,000",Civil Works,NA ,Tender,90.0,180.0,EE RED BSR,203001.0,EE RED BSR ,EE RED BSR ,05-May-2026 11:00 AM ,EE RED BSR,No ,No,30-Apr-2026 12:00 PM,08-May-2026 04:00 PM,30-Apr-2026 12:00 PM,07-May-2026 12:00 PM,NA ,NA ,30-Apr-2026 12:00 PM,07-May-2026 12:00 PM,23-May-2026 12:00 PM,EE RED BSR,EE RED BSR,944.0,Nil,Nil,No,AOC,ee red bsr,Internal,ee dao,Vishnoo Kumar,20-May-2026 04:17 PM,23-May-2026 12:00 PM,techsummary_2136453.pdf (496.35 KB),Finance,Bheroli,Vishnoo Kumar,06-Jun-2026 12:48 PM,finance_2136453.pdf,BOQ Comparative Chart,EE RED BSR,Internal,EE and DAO,Vishnoo Kumar,06-Jun-2026 01:09 PM,finsummary_2136453.pdf (62.54 KB),Technical,bhirauli,Vishnoo Kumar,20-May-2026 04:14 PM,technical_2136453.pdf,1.0,6086621.0,M/S ASHOK KUMAR CONTRACTOR AND SUPPLIERS,INR,"1,923,334",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR,2026_REDUP_1143670_1,1843/RED/Tender/ 2025-26/Dt 31/03/26,Village Bhirauli CC construction work from Yadram house to Rinku house and from Sunil the Tent-provider place to Belu the Mason place.,1,6086621,M/S ASHOK KUMAR CONTRACTOR AND SUPPLIERS,06-May-2026 10:33 AM,Accepted-AOC,L1,06-Jun-2026 01:29 PM,06-Jun-2026,"INR 1,923,334",180.0,Vishnoo Kumar,06-Jun-2026 01:29 PM,BonBheroli.pdf (440.00 KB),AOC
2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6088050,SANJEEV KUMAR CONTRACTOR,05-May-2026 03:09 PM,Rejected-Finance,L2,06-Jun-2026 01:09 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6086610,SHRI BHAGVAN SHARMA CONTRACTOR AND SUPPLIERS,05-May-2026 03:01 PM,Rejected-Finance,L3,06-Jun-2026 01:09 PM,,,,,,,AOC
