Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,BIDDOC,"Painting and Necessary Civil, Electrical and Lift Repair work of the Divisional Hospital Affiliated to the Autonomous State Medical College, Mirzapur (U.P.)","Painting and Necessary Civil, Electrical and Lift Repair work of the Divisional Hospital Affiliated to the Autonomous State Medical College, Mirzapur (U.P.)",Please refer Tender documents. ,NA ,"4,55,14,000",Civil Works - Others,NA ,Tender,90.0,270.0,Mirzapur (U.P.),231001.0,NA ,NA ,NA ,Prayagraj,No ,No,17-Apr-2026 11:00 AM,22-Apr-2026 04:00 PM,17-Apr-2026 11:00 AM,22-Apr-2026 02:00 PM,NA ,NA ,17-Apr-2026 11:00 AM,22-Apr-2026 02:00 PM,12-May-2026 04:00 PM,1.0,SBI Bank,"General Manager, Zone-1, Prayagraj","General Manager, Zone-1, U. P. Projects Corporation Ltd. 230/1A, Mehdaury, Teliyarganj, District-Prayagraj",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,04/UPPCL/GM-1/2026-27/E-TENDER Dated-04.04.2026,2026_UPPRC_1138034_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"17,700",Nil,Nil,No,"9,10,000",No,fixed,,Nil,Nil,AOC,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-16, Mirzapur, Accountant Unit-16, Mirzapur, General Manager (Technical ), Lucknow",SURESH CHANDRA YADAV,11-May-2026 12:48 PM,12-May-2026 04:00 PM,techsummary_2124963.pdf (1188.62 KB),Finance,Enclosed,SURESH CHANDRA YADAV,18-Jun-2026 06:47 PM,finance_2124963.pdf,BOQ Comparative Chart,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-16, Mirzapur, Accountant Unit-16, Mirzapur, General Manager (Technical), Lucknow",SURESH CHANDRA YADAV,18-Jun-2026 06:51 PM,finsummary_2124963.pdf (456.01 KB),Technical,Enclosed,SURESH CHANDRA YADAV,11-May-2026 12:44 PM,technical_2124963.pdf,1,6057066,m/s khushi enterprises,21-Apr-2026 10:20 PM,Rejected-AOC,Accept,18-Jun-2026 06:54 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,2026_UPPRC_1138034_1,04/UPPCL/GM-1/2026-27/E-TENDER Dated-04.04.2026,"Painting and Necessary Civil, Electrical and Lift Repair work of the Divisional Hospital Affiliated to the Autonomous State Medical College, Mirzapur (U.P.)",1.0,6055037.0,M/S MAHENDRA SINGH,INR,"44,367,374.41",18-Jun-2026,"INR 44,367,374.41",270.0,SURESH CHANDRA YADAV,18-Jun-2026 06:54 PM,Agr27.pdf (518.00 KB),Enclosed,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6055037,M/S MAHENDRA SINGH,22-Apr-2026 10:36 AM,Accepted-AOC,Accept,18-Jun-2026 06:54 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6061318,M/S S K V ENTERPRISES,22-Apr-2026 01:44 PM,Rejected-AOC,Accept,18-Jun-2026 06:54 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,6057107,SAI BABA ENTERPRISES,21-Apr-2026 10:44 PM,Rejected-AOC,Accept,18-Jun-2026 06:54 PM,,,,,,,,,,,,,,,,,AOC
