Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
20-Feb-2026 02:20 PM,25-Feb-2026 02:30 PM,20-Feb-2026 02:30 PM,25-Feb-2026 02:30 PM,NA ,NA ,20-Feb-2026 02:30 PM,25-Feb-2026 02:30 PM,13-Apr-2026 10:30 AM,"2,354",Nil,Nil,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical File,NIT-07/SE/2025-26 Lot-01,Increasing Capacity of Bhoka Nala From Ch.km. 0.000 to km. 23.000,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,JAMALPUR CHUNAR,231302.0,NA ,NA ,NA ,OFFICE OF SE IWC MIRZAPUR,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur",07/SE/2025-26,2026_UPIDC_1111524_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,SE IWC MIRZAPUR,SE IWC MIRZAPUR IRRIGATION COLONY FATHA MIRZAPUR 231001,"2,46,000",No,fixed,,Nil,Nil,AOC,Technical,M/S RAM KUMAR MAURYA S/O DASHANAND MAURYA and M/S DHRUWA KUMAR SINGH is Not Admitted,Vijay Kumar,08-Apr-2026 04:42 PM,,SE IWC MIRZAPUR,Internal,SE IWC MIRZAPUR SE IWC OBRA EE IRRIGATION DIVISION CHUNAR,Vijay Kumar,22-Jul-2026 03:30 PM,finsummary_2073857.pdf (1133.25 KB),Finance,Comp,Vijay Kumar,03-Jun-2026 03:49 PM,finance_2073857.pdf,BOQ Comparative Chart,Sri Vijay Kumar SE IWC Mirzapur,Internal,Sri Sheel chandra Upadaya SE IWC Obra,Vijay Kumar,08-Apr-2026 04:53 PM,13-Apr-2026 10:30 AM,techsummary_2073857.pdf (1133.25 KB),03-Jun-2026,"INR 7,886,175.7",90.0,Vijay Kumar,03-Jun-2026 04:20 PM,DOS1.pdf (363.00 KB),DOS 22 May 2026 Due to Technical error Financial evaluation not on time,1,5928780,M/S BADRI SINGH,25-Feb-2026 01:16 PM,Rejected-Finance,Not Being L1,03-Jun-2026 04:10 PM,1.0,5929044.0,S.B. ENTERPRISES,INR,"7,886,175.7","U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur",2026_UPIDC_1111524_1,07/SE/2025-26,NIT-07/SE/2025-26 Lot-01,AOC
,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5928961,M/S DHRUWA KUMAR SINGH,25-Feb-2026 01:25 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Apr-2026 04:42 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5925669,M/S RAM KUMAR MAURYA S/O DASHANAND MAURYA,24-Feb-2026 07:04 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Apr-2026 04:42 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5929361,M/S SANJEEV SRIVASTAVA,25-Feb-2026 02:01 PM,Rejected-Finance,Not Being L1,03-Jun-2026 04:10 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5929294,M/S SANTOSH KUMAR SRIVASTAVA CONTRACTOR,25-Feb-2026 01:44 PM,Rejected-Finance,Not Being L1,03-Jun-2026 04:10 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5928397,NIKHIL CONSTRUCTION,25-Feb-2026 02:03 PM,Rejected-Finance,Not Being L1,03-Jun-2026 04:10 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5929044,S.B. ENTERPRISES,25-Feb-2026 01:22 PM,Accepted-AOC,Being L1,03-Jun-2026 04:20 PM,,,,,,,,,,AOC
