Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,All documents scan original copies,"Kalidas Marg stith awas no-5 me H-1, H-2 hall va Annexy bhawan me civil anurakshan sambandhi karya.","Kalidas Marg stith awas no-5 me H-1, H-2 hall va Annexy bhawan me civil anurakshan sambandhi karya.",Please refer Tender documents. ,NA ,"4,70,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,Lucknow,226001.0,EE Maintenance Division 2 (Civil) PWD Lucknow  ,EE Maintenance Division 2 (Civil) PWD Lucknow  ,30-Apr-2026 12:00 PM ,EE Maintenance Division 2 (Civil) PWD Lucknow,No ,No,1.0,SBI Bank,770.0,Nil,Nil,No,29-Apr-2026 09:00 AM,04-May-2026 12:30 PM,29-Apr-2026 09:00 AM,04-May-2026 12:00 PM,NA ,NA ,29-Apr-2026 09:00 AM,04-May-2026 12:00 PM,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,753/E-Tender/2025-26 dt. 22.04.2026,2026_PWDBL_1143144_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,EE Maintenance Division 2 (Civil) PWD Lucknow,EE Maintenance Division 2 (Civil) PWD Lucknow,"47,000",No,fixed,,Nil,Nil,AOC,EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,02-Jun-2026 05:46 PM,techsummary_2135565.pdf (881.36 KB),EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,02-Jun-2026 05:52 PM,finsummary_2135565.pdf (881.36 KB),Finance,Evaluation Letter,DILIP KUMAR,13-May-2026 05:25 PM,finance_2135565.pdf,BOQ Comparative Chart,1,6081419,M/S A.V.S. TRADERS,04-May-2026 02:13 AM,Accepted-AOC,Financial bid is accepted at the Price Rs. 464145.00 By Executive Engineer Maintenance Division 2 (Civil) PWD Lucknow,02-Jun-2026 05:57 PM,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,2026_PWDBL_1143144_6,753/E-Tender/2025-26 dt. 22.04.2026,"Kalidas Marg stith awas no-5 me H-1, H-2 hall va Annexy bhawan me civil anurakshan sambandhi karya.",1.0,6081419.0,M/S A.V.S. TRADERS,INR,"464,145",02-Jun-2026,"INR 464,145",30.0,DILIP KUMAR,02-Jun-2026 05:57 PM,887.pdf (691.00 KB),AOC for Acceptance No 887 date 21.05.2026,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,6084424,M/S KARMA ENTERPRISES,04-May-2026 02:05 AM,Rejected-Finance,Financial bid Rejected due to L2,02-Jun-2026 05:52 PM,,,,,,,,,,,,,,,,,AOC
