Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,VIKAS BHAWAN FATEHPUR,VIKAS BHAWAN FATEHPUR,02-May-2026 09:00 AM,09-May-2026 11:00 AM,02-May-2026 09:00 AM,08-May-2026 06:00 PM,NA ,NA ,02-May-2026 09:00 AM,08-May-2026 06:00 PM,18-May-2026 11:00 AM,854.0,Nil,Nil,No,Block Khajuha Ke Gram Panchayat Rewari ke Kapur Singh Darwaje se Jagdeesh Singh Ke Ghar Tak Ineterlocking Road Ka Nirman,Block Khajuha Ke Gram Panchayat Rewari ke Kapur Singh Darwaje se Jagdeesh Singh Ke Ghar Tak Ineterlocking Road Ka Nirman,PREFIRED NIT ,NA ,"31,84,000",Civil Works,NA ,Tender,90.0,90.0,FATEHPUR,212601.0,VIKAS BHAWAN FATEHPUR ,VIKAS BHAWAN FATEHPUR ,05-May-2026 12:00 PM ,VIKAS BHAWAN FATEHPUR,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,13/RED/E-Tender/2026-27 Date 02-04-2026,2026_REDUP_1137177_108,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"64,000",No,fixed,,Nil,Nil,AOC,1.0,6085173.0,M/S J. P. CONTRACTOR,08-May-2026 12:35 AM,Rejected-Finance,REJECT,22-May-2026 06:18 PM,1.0,6084415.0,M/S VIKASH ENTERPRISES,INR,"3,146,815",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,2026_REDUP_1137177_108,13/RED/E-Tender/2026-27 Date 02-04-2026,Block Khajuha Ke Gram Panchayat Rewari ke Kapur Singh Darwaje se Jagdeesh Singh Ke Ghar Tak Ineterlocking Road Ka Nirman,Technical,Summary,VIKAS KUREEL,12-May-2026 03:46 PM,,"DAO, AE, EE",Internal,,VIKAS KUREEL,16-May-2026 05:32 PM,18-May-2026 11:00 AM,techsummary_2125122.pdf (279.51 KB),"DAO, AE, EE",Internal,,VIKAS KUREEL,22-May-2026 06:18 PM,finsummary_2125122.pdf (289.53 KB),26-May-2026,"INR 3,146,815",90.0,VIKAS KUREEL,27-Jun-2026 02:51 PM,Rewari.pdf (409.00 KB),Finance,Summary,VIKAS KUREEL,20-May-2026 05:40 PM,,BOQ Comparative Chart,AOC
,,.pdf,BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,6084415.0,M/S VIKASH ENTERPRISES,07-May-2026 10:46 PM,Accepted-AOC,AWARDED,27-Jun-2026 02:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
