Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
EO NPP DEORIA,NPP DEORIA,"4,23,730",No,fixed,,Nil,Nil,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_116,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"5,500",Nil,Nil,No,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,13-Apr-2026 06:00 PM,"WARD NO.15 SONDA ME BHOLA MISHRA KE GHAR SE SHRI KISHUN CHAUHAN , SARVESH GOND , RAMCHIJ , VAIBHAV MISHRA , LITTLE MISHRA , GAJENDRA MISHRA , KRIPASHANKAR MISHRA KE GHAR HOTE HUYE MUNNILAL KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA","WARD NO.15 SONDA ME BHOLA MISHRA KE GHAR SE SHRI KISHUN CHAUHAN , SARVESH GOND , RAMCHIJ , VAIBHAV MISHRA , LITTLE MISHRA , GAJENDRA MISHRA , KRIPASHANKAR MISHRA KE GHAR HOTE HUYE MUNNILAL KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA",Please refer Tender documents. ,NA ,"42,37,304",Civil Works,NA ,Tender,90.0,150.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,AOC,1,5996323,ARVIND KUMAR SINGH,22-Mar-2026 07:03 PM,Rejected-Finance,L2,13-Apr-2026 09:41 PM,1.0,5985454.0,M/s Hareram Pratap Singh,INR,"4,235,185",Technical,TECHNICAL BID OPENED,Poo Ja,13-Apr-2026 03:15 PM,,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_116,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,"WARD NO.15 SONDA ME BHOLA MISHRA KE GHAR SE SHRI KISHUN CHAUHAN , SARVESH GOND , RAMCHIJ , VAIBHAV MISHRA , LITTLE MISHRA , GAJENDRA MISHRA , KRIPASHANKAR MISHRA KE GHAR HOTE HUYE MUNNILAL KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA","SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Poo Ja,13-Apr-2026 05:37 PM,13-Apr-2026 06:00 PM,techsummary_2084432.pdf (498.05 KB),12-May-2026,"INR 4,235,185",150.0,Sanjay kumar Tiwari,02-Jun-2026 09:35 PM,116.pdf (551.00 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Poo Ja,13-Apr-2026 09:41 PM,finsummary_2084432.pdf (96.06 KB),Finance,FINANCIAL BID OPENED,Jai Ram Yadav,13-Apr-2026 08:09 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5985454,M/s Hareram Pratap Singh,20-Mar-2026 01:14 PM,Accepted-AOC,L1,02-Jun-2026 09:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5993119,PRAVEEN KUMAR TRIPATHI,20-Mar-2026 04:06 PM,Rejected-Finance,L3,13-Apr-2026 09:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
