Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Work under Daiveeya aapda against passed estimate under the jurisdiction of EDD-Shamli.,Work under Daiveeya aapda against passed estimate under the jurisdiction of EDD-Shamli.,Please refer Tender documents. ,NA ,,Electrical Works,NA ,Tender,180.0,365.0,SE EDC SHAMLI,247776.0,NA ,NA ,NA ,SE EDC SHAMLI,No ,No,06-Jun-2026 06:00 PM,12-Jun-2026 03:00 PM,06-Jun-2026 06:00 PM,12-Jun-2026 12:00 PM,NA ,NA ,06-Jun-2026 06:00 PM,12-Jun-2026 12:00 PM,18-Jun-2026 06:05 PM,"3,000",No,fixed,,SE EDC SHAMLI,SHAMLI,Paschimanchal Vidyut Vitran Nigam Ltd.,E-TENDER NO-41/2026-27,2026_PVVNL_1157813_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Offline,No,No,No,SE EDC SHAMLI,"NEAR 33/11 KV S/S KHERI KARMU, SHAMLI",1.0,RTGS - RTGS Payment,"1,180",SE EDC SHAMLI,SHAMLI,No,1.0,Fee/PreQual/Technical,.pdf,Work under Daiveeya aapda against passed estimate under the jurisdiction of EDD-Shamli.,AOC,VEERANDRA SINGH,Internal,,Veerandra Singh,18-Jun-2026 06:03 PM,18-Jun-2026 06:05 PM,techsummary_2169774.pdf (66.58 KB),Finance,Work under Daiveeya aapda against passed estimate under the jurisdiction of EDD-Shamli.,Veerandra Singh,19-Jun-2026 11:02 AM,finance_2169774.pdf,BOQ Comparative Chart,VEERANDRA SINGH,Internal,,Veerandra Singh,19-Jun-2026 11:04 AM,finsummary_2169774.pdf (66.13 KB),Technical,Work under Daiveeya aapda against passed estimate under the jurisdiction of EDD-Shamli.,Veerandra Singh,18-Jun-2026 06:02 PM,technical_2169774.pdf,1,6190303,M/S JAIN ELECTRIC CONTRACTOR,12-Jun-2026 11:35 AM,Accepted-AOC,L1,19-Jun-2026 11:06 AM,Paschimanchal Vidyut Vitran Nigam Ltd.,2026_PVVNL_1157813_1,E-TENDER NO-41/2026-27,Work under Daiveeya aapda against passed estimate under the jurisdiction of EDD-Shamli.,1.0,6190303.0,M/S JAIN ELECTRIC CONTRACTOR,INR,"228,852",19-Jun-2026,"INR 228,852",365.0,Veerandra Singh,19-Jun-2026 11:07 AM,AWARD41.pdf (253.00 KB),Work under Daiveeya aapda against passed estimate under the jurisdiction of EDD-Shamli.,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Work under Daiveeya aapda against passed estimate under the jurisdiction of EDD-Shamli.,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6190259,M/S SHIV ELECTRICALS,12-Jun-2026 11:24 AM,Rejected-AOC,L2,19-Jun-2026 11:06 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6190343,"m/s sk contractor, shamli",12-Jun-2026 11:47 AM,Rejected-AOC,L3,19-Jun-2026 11:06 AM,,,,,,,,,,,,,,,,,AOC
