S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,19-Mar-2026 01:00 PM,28-Mar-2026 04:00 PM,19-Mar-2026 01:00 PM,28-Mar-2026 03:00 PM,NA ,NA ,19-Mar-2026 01:00 PM,28-Mar-2026 03:00 PM,"14,831",No,percentage,10.0%,Nil,Nil,C.E.3,Zone 3,Cleaning of Nala from saket nagar in patrachar nala saket nagar park to jagran college in Ward 18 Zone 03,Cleaning of Nala from saket nagar in patrachar nala saket nagar park to jagran college in Ward 18 Zone 03,Please refer Tender documents. ,NA ,"1,48,308",Civil Works,NA ,Tender,30.0,NA ,Cleaning of Nala from saket nagar in patrachar nal,208040.0,NA ,NA ,NA ,C.E.3,No ,No,"Kanpur Municipal Corporation, Kanpur, UP",719/A.A.3/25-26,2026_NNKAN_1127440_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,590.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,pdf,AOC,C.E.,Internal,,RAJESH KUMAR,30-Apr-2026 11:25 AM,techsummary_2102822.pdf (729.96 KB),C.E.,Internal,,RAJESH KUMAR,30-Apr-2026 11:28 AM,finsummary_2102822.pdf (729.96 KB),Finance,Tender Open,RAJESH KUMAR,30-Apr-2026 11:22 AM,finance_2102822.pdf,BOQ Comparative Chart,1,6015753,BABA OMKARESHWAR ENTERPRISES,28-Mar-2026 11:31 AM,Accepted-AOC,L1,24-Jun-2026 12:18 PM,"Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1127440_1,719/A.A.3/25-26,Cleaning of Nala from saket nagar in patrachar nala saket nagar park to jagran college in Ward 18 Zone 03,1.0,6015753.0,BABA OMKARESHWAR ENTERPRISES,INR,"126,062",24-Jun-2026,"INR 126,062",30.0,RAJESH KUMAR,24-Jun-2026 12:18 PM,719.pdf (2238.00 KB),Work order,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,xls,AOC,,,,,,,,,,,,,,,,,,,2,6013869,M/S DILRAJ ASSOCIATE,27-Mar-2026 05:04 PM,Rejected-Finance,L2,30-Apr-2026 11:28 AM,,,,,,,,,,,,,,,,,AOC
