EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"66,000",No,fixed,,Nil,Nil,EE,NAGAR NIGAM ALIGARH,10-Feb-2026 05:00 PM,20-Feb-2026 11:00 AM,10-Feb-2026 05:00 PM,19-Feb-2026 05:00 PM,NA ,NA ,10-Feb-2026 05:00 PM,19-Feb-2026 05:00 PM,16-Mar-2026 06:00 PM,Directorate of Local Bodies UP||Aligarh Municipal Corporation,5903(46)/NNA/2025-26,2026_DOLBU_1107071_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"1,180",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,NIRMAN WORK,NIRMAN WORK,Please refer Tender documents. ,NA ,"6,61,000",Civil Works,NA ,Tender,90.0,30.0,ALIGARH,202001.0,NA ,NA ,NA ,NAGAR NIGAM ALIGARH,No ,No,1.0,SBI Bank,AOC,ce,Internal,ee,Rajesh Kumar,03-Jun-2026 05:54 PM,finsummary_2055708.pdf (193.42 KB),Technical,All Documents Completed,Rajvir Singh,16-Mar-2026 04:07 PM,technical_2055708.pdf,ce,Internal,ee,Danish Haider Naqvi,16-Mar-2026 04:46 PM,16-Mar-2026 06:00 PM,techsummary_2055708.pdf (193.40 KB),Finance,ok,Danish Haider Naqvi,20-Mar-2026 07:49 PM,,BOQ Comparative Chart,Directorate of Local Bodies UP||Aligarh Municipal Corporation,2026_DOLBU_1107071_2,5903(46)/NNA/2025-26,NIRMAN WORK,1.0,5896074.0,M/S HARSH ENTERPRISES,INR,"650,688.4",1,5896074,M/S HARSH ENTERPRISES,19-Feb-2026 03:53 PM,Accepted-AOC,ok,03-Jun-2026 05:56 PM,03-Jun-2026,"INR 650,688.4",30.0,Rajesh Kumar,03-Jun-2026 05:56 PM,cammetti.pdf (193.00 KB),ok,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5896096,SURFUDEEN CONTRACTOR,19-Feb-2026 03:59 PM,Rejected-Finance,ok,03-Jun-2026 05:54 PM,,,,,,,,AOC
