Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Technical,technical,Akhilesh kumar kumar,15-May-2026 04:48 PM,technical_2127305.pdf,22-Jun-2026,"INR 426,999.83",60.0,Akhilesh kumar kumar,22-Jun-2026 11:44 AM,order.pdf (1309.00 KB),ward no 21 brahamanpuri me mahveer prashad jain se lakar satish se gulab ke makan tak gali me interloking tiels or nali ka nirman kary.,EO,Internal,Accountent je civil,Akhilesh kumar kumar,15-May-2026 05:21 PM,15-May-2026 05:30 PM,techsummary_2127305.pdf (438.13 KB),1,6094989,M/S Radhey Shyam Duve Thekedar,07-May-2026 09:02 AM,Rejected-Finance,NOT ACCEPTED,22-Jun-2026 11:41 AM,Directorate of Local Bodies UP||Nagar Palika Parishad Kosikalan Mathura,2026_DOLBU_1139132_13,01/NPPKOSI/UNTEID GRANT/15 VITT/2026-27,1- ward no 21 brahamanpuri me mahveer prashad jain se lakar satish se gulab ke makan tak gali me interloking tiels or nali ka nirman kary.,1.0,6098576.0,muni ji associate,INR,"426,999.83",Finance,financial,Akhilesh kumar kumar,22-Jun-2026 11:38 AM,finance_2127305.pdf,BOQ Comparative Chart,EO,Internal,Accountent je civil,Akhilesh kumar kumar,22-Jun-2026 11:41 AM,finsummary_2127305.pdf (1308.96 KB),AOC,1- ward no 21 brahamanpuri me mahveer prashad jain se lakar satish se gulab ke makan tak gali me interloking tiels or nali ka nirman kary.,1- ward no 21 brahamanpuri me mahveer prashad jain se lakar satish se gulab ke makan tak gali me interloking tiels or nali ka nirman kary.,Please refer Tender documents. ,NA ,"4,28,070",Civil Works - Roads,NA ,Tender,60.0,60.0,EO NPP KOSIKALAN,281403.0,NA ,NA ,NA ,EO NPP KOSIKALAN,No ,No,760.0,EO NPP KOSIKALAN,KOSIKALAN,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,"42,810",No,fixed,,EO NPP KOSIKALAN,KOSIKALAN,1.0,FDR - Fixed Deposit,20-Apr-2026 11:00 AM,08-May-2026 03:00 PM,20-Apr-2026 11:00 AM,08-May-2026 02:00 PM,NA ,NA ,20-Apr-2026 11:00 AM,08-May-2026 02:00 PM,15-Jul-2026 06:02 PM,EO NPP KOSIKALAN,EO NPP KOSIKALAN,Directorate of Local Bodies UP||Nagar Palika Parishad Kosikalan Mathura,01/NPPKOSI/UNTEID GRANT/15 VITT/2026-27,2026_DOLBU_1139132_13,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,2,6097879,M/s SHYAM SUNDER AND COMPANY,08-May-2026 06:21 AM,Rejected-Finance,NOT ACCEPTED,22-Jun-2026 11:41 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3,6098576,muni ji associate,08-May-2026 11:51 AM,Accepted-AOC,Accepted,22-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
