Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
EE RED Bulandshahr,EE RED Bulandshahr,1.0,SBI Bank,Construction CC road in Village Nawada Birodi,Construction CC road in Village Nawada Birodi,Please refer Tender documents. ,NA ,"21,78,979",Civil Works,NA ,Tender,90.0,180.0,EE RED Bulandshahr,203001.0,EE RED Bulandshahr ,EE RED Bulandshahr ,04-May-2026 12:00 PM ,EE RED Bulandshahr,No ,No,"44,000",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR,1843/RED/Tender-File/2025-26 Dt. 31-03-2026,2026_REDUP_1144023_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,944.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,T1,30-Apr-2026 05:00 PM,08-May-2026 05:00 PM,30-Apr-2026 05:00 PM,07-May-2026 05:00 PM,NA ,NA ,30-Apr-2026 05:00 PM,07-May-2026 05:00 PM,23-May-2026 12:00 PM,AOC,Technical,nawada,Vishnoo Kumar,20-May-2026 04:45 PM,technical_2137300.pdf,EE RED BSR,Internal,EE and DAO,Vishnoo Kumar,25-Jun-2026 02:59 PM,finsummary_2137300.pdf (62.87 KB),Finance,Nawada,Vishnoo Kumar,25-Jun-2026 02:56 PM,finance_2137300.pdf,BOQ Comparative Chart,ee red bsr,Internal,ee dao,Vishnoo Kumar,20-May-2026 04:48 PM,23-May-2026 12:00 PM,techsummary_2137300.pdf (489.18 KB),25-Jun-2026,"INR 2,176,800",180.0,Vishnoo Kumar,25-Jun-2026 03:06 PM,Bonnawada.pdf (261.00 KB),1.0,6081017.0,M/s Yatendra Kumar,INR,"2,176,800",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR,2026_REDUP_1144023_1,1843/RED/Tender-File/2025-26 Dt. 31-03-2026,Construction CC road in Village Nawada Birodi,1,6081017,M/s Yatendra Kumar,01-May-2026 03:35 PM,Accepted-AOC,L1,25-Jun-2026 03:06 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6081049,Ravi kumar contractor,01-May-2026 12:38 PM,Rejected-Finance,L2,25-Jun-2026 02:59 PM,AOC
