S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Name,Address,Tender Stage
1.0,6112859.0,KAMAL KUMAR CONTRACTOR,14-May-2026 09:02 AM,Rejected-Finance,AMOUNT IS HIGH,20-May-2026 12:53 PM,1.0,6112109.0,Ms/ M.H. Constructions,INR,"856,924.32",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,2026_SCIDC_1146105_1,001/EE/MBD/NIDHI/2026-27 Dt. 07-05-2026,"Construction work of making entrance gate on Kansai Wali Puliya in village Salempur, Block-Chhajlet. District Moradabad. (MLA-Nidhi Work)",24-May-2026,"INR 856,924.32",60.0,Avdhesh kumar Verma,17-Jun-2026 12:41 PM,001NIT001WOMBD.pdf (449.00 KB),LOI OF WORK,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,20-May-2026 12:53 PM,finsummary_2143053.pdf (897.18 KB),Technical,TECHNICAL REPORT,Avdhesh kumar Verma,16-May-2026 06:48 PM,,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,16-May-2026 06:52 PM,16-May-2026 06:55 PM,techsummary_2143053.pdf (305.83 KB),Finance,FINANCIAL REPORT,Avdhesh kumar Verma,20-May-2026 12:49 PM,,BOQ Comparative Chart,AOC,07-May-2026 02:00 PM,14-May-2026 11:00 AM,07-May-2026 02:00 PM,14-May-2026 10:30 AM,NA ,NA ,07-May-2026 02:00 PM,14-May-2026 10:30 AM,16-May-2026 06:55 PM,"1,062",U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,No,"Construction work of making entrance gate on Kansai Wali Puliya in village Salempur, Block-Chhajlet. District Moradabad. (MLA-Nidhi Work)","Construction work of making entrance gate on Kansai Wali Puliya in village Salempur, Block-Chhajlet. District Moradabad. (MLA-Nidhi Work)",Please refer Tender documents. ,NA ,"8,57,353",Civil Works - Others,NA ,Tender,60.0,60.0,MORADABAD,244001.0,NA ,NA ,NA ,"E.E. OFFICE , UPSCIDCO, MORADABAD",No ,No,1,Fee,.pdf,EMD AND TENDER FEE,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,001/EE/MBD/NIDHI/2026-27 Dt. 07-05-2026,2026_SCIDC_1146105_1,Yes,Open Tender,Percentage,Works,3.0,No,No,Offline,No,No,No,"18,000",No,fixed,,U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,1.0,FDR - Fixed Deposit,"E.E., UPSCIDCO, MORADABAD","E.E. OFFICE, UP STATE CONSTRUCTION AND INFRASTRUCTURE DEVELOPMENT CORPORATION LTD., SAMAJ KALYAN CAMPUS, KANTH ROAD, MORADABAD",AOC
2.0,6112109.0,Ms/ M.H. Constructions,12-May-2026 11:41 PM,Accepted-AOC,AMOUNT IS LOWEST,17-Jun-2026 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,PreQual/Technical,.pdf,TENDER NOTICE,,,,,,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Finance,.xls,PRICE BID,,,,,,,,,,,,,,,,,,,,,,,,,AOC
