Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Scanned Copies of Tender Fees and EMD Fees,Construction and Design Services UP Jal Nigam||C.G.M. (II) Noida||G.M. (09) Noida||Unit-17 Mathura,209/M-14/16 DATED 28-03-2026,2026_UPCDS_1131595_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Offline,No,No,No,PROJECT MANAGER,"Unit-17, C. and D.S., UP Jal Nigam (Urban), Mathura",30-Mar-2026 10:00 AM,02-May-2026 04:00 PM,30-Mar-2026 10:00 AM,02-May-2026 02:00 PM,NA ,NA ,06-Apr-2026 10:00 AM,02-May-2026 02:00 PM,28-May-2026 12:00 PM,CONSTRUCTION OF UTSAV BHAWAN IN KRISHNA WITHIN THE MATHURA-VRINDAVAN MUNICIPAL CORPORATION AREA AT DISTT. MATHURA (U.P.),CONSTRUCTION OF UTSAV BHAWAN IN KRISHNA WITHIN THE MATHURA-VRINDAVAN MUNICIPAL CORPORATION AREA AT DISTT. MATHURA (U.P.),Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,120.0,450.0,"KRISHNA NAGAR, MATHURA",281004.0,NA ,NA ,NA ,AS PER NIT,No ,No,1.0,Corrigendum 02,Date,,"10,00,000",Yes,fixed,,AS PER NIT,AS PER NIT,1.0,RTGS - RTGS Payment,"11,800",AS PER NIT,AS PER NIT,No,AOC,Technical,03 BIDDERS PARTICIPATED IN THIS BID. RESULT OF TECHNICAL EVALUATION WILL BE UPLOADED LATER ON.,KAPIL M. Singh,02-May-2026 04:31 PM,technical_2111601.pdf,CHIEF GENERAL MANAGER (IV),Internal,"GENERAL MANAGER(N-11), GENERAL MANAGER (TECH), GENERAL MANAGER (NODAL) and FINANCE OFFICER",KAPIL M. Singh,15-Jun-2026 06:47 PM,finsummary_2111601.pdf (884.80 KB),Finance,"OUT OF 03 BIDDERS RATES QUOTED BY M/s COMT Construction Pvt Ltd., Ghaziabad IS L1",KAPIL M. Singh,29-May-2026 12:06 PM,finance_2111601.pdf,BOQ Comparative Chart,CHIEF GENERAL MANAGER (IV),Internal,"GENERAL MANAGER(N-11), GENERAL MANAGER (TECH), GENERAL MANAGER (NODAL) and FINANCE OFFICER",KAPIL M. Singh,24-May-2026 06:25 PM,28-May-2026 12:00 PM,techsummary_2111601.pdf (611.03 KB),15-Jun-2026,"INR 71,581,000",450.0,KAPIL M. Singh,15-Jun-2026 06:51 PM,373LOAUtsavBhavanMathrua.pdf (885.00 KB),"CONTRACT AWARDED TO M/S M/s COMT Construction Pvt Ltd., Ghaziabad DUE TO LOWEST (L1) RATE.",1.0,6066411.0,COMT CONSTRUCTIONS PRIVATE LIMITED,INR,"71,581,000",Construction and Design Services UP Jal Nigam||C.G.M. (II) Noida||G.M. (09) Noida||Unit-17 Mathura,2026_UPCDS_1131595_1,209/M-14/16 DATED 28-03-2026,CONSTRUCTION OF UTSAV BHAWAN IN KRISHNA WITHIN THE MATHURA-VRINDAVAN MUNICIPAL CORPORATION AREA AT DISTT. MATHURA (U.P.),1.0,6072289.0,COBALT INFRASTRUCTURE PRIVATE LIMITED,02-May-2026 11:06 AM,Rejected-Finance,Bid Rank is L-2,15-Jun-2026 06:47 PM,AOC
,,.pdf,Documents for Technical Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Corrigendum 01 (BOQ),Other,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6066411.0,COMT CONSTRUCTIONS PRIVATE LIMITED,02-May-2026 12:57 PM,Accepted-AOC,Bid Rank is L-1,15-Jun-2026 06:51 PM,AOC
,,.xls,Capability Statement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6082986.0,N K GUPTA,02-May-2026 12:29 PM,Rejected-Finance,Bid Rank is L-3,15-Jun-2026 06:47 PM,AOC
2.0,Finance,.xls,Financial Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
