S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,1968/RED/TNDR/DT31-03-2026,2026_REDUP_1145540_25,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,07-May-2026 10:00 AM,14-May-2026 12:30 PM,07-May-2026 10:00 AM,13-May-2026 04:00 PM,NA ,NA ,07-May-2026 10:00 AM,13-May-2026 04:00 PM,01-Jun-2026 12:00 PM,"EE,AE,DAO","EE,AE,DAO",Vinaypur Mai Primary School Say Sanjay Ranjeet kay Makan Tak interlocking Tiles Nirman Karya.,Vinaypur Mai Primary School Say Sanjay Ranjeet kay Makan Tak interlocking Tiles Nirman Karya.,Please refer Tender documents. ,NA ,,Civil Works - Roads,NA ,Tender,90.0,90.0,EE RED BAGHPAT,250609.0,NA ,NA ,NA ,EE RED BAGHPAT,No ,No,"57,500",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,EMD,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,2026_REDUP_1145540_25,1968/RED/TNDR/DT31-03-2026,Vinaypur Mai Primary School Say Sanjay Ranjeet kay Makan Tak interlocking Tiles Nirman Karya.,1.0,6110599.0,AKT ENTERPRISES,13-May-2026 02:09 PM,Rejected-Finance,L2,25-Jun-2026 10:52 AM,EE,Internal,EE,Ashok Kumar,25-Jun-2026 10:52 AM,finsummary_2142569.pdf (247.14 KB),Finance,ee,Ashok Kumar,25-Jun-2026 10:29 AM,,BOQ Comparative Chart,1.0,6110524.0,SHIVAM ENTERPRISES,INR,"2,867,394.82",Technical,ee,Ashok Kumar,25-May-2026 12:28 PM,,25-Jun-2026,"INR 2,867,394.82",90.0,Ashok Kumar,25-Jun-2026 10:54 AM,vinaypurbond.pdf (163.00 KB),EE,ee,Internal,ee,Ashok Kumar,25-May-2026 12:35 PM,01-Jun-2026 12:00 PM,techsummary_2142569.pdf (438.26 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,AOC,,,,,2.0,6110524.0,SHIVAM ENTERPRISES,13-May-2026 12:07 AM,Accepted-AOC,L1,25-Jun-2026 10:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
