Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
05-Jun-2026,"INR 1,983,193",90.0,Aniruddh Kumar Yadav,12-Jun-2026 04:18 PM,Majhgawarambri.pdf (287.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE CHANDAULI,2026_REDUP_1138505_4,21/RED/Chandauli/26-27 Date-04-04-2026,Vikas Khand Naugarh ke Gram Sabha Majhgawan me Ramvriksh Maurya ke ghar se Ramnaval ji ke ghar ke trirumuhani tak CC road nirman karya.,1.0,6083832.0,M/S RAGHUBANSHI CONSTRUCTION COMPANY,INR,"1,983,193",1,6083861,M/s Om Namo Narayan Construction,02-May-2026 06:05 PM,Rejected-Finance,2nd bidder,18-May-2026 06:42 PM,Finance,Bids received,Aniruddh Kumar Yadav,13-May-2026 05:18 PM,,BOQ Comparative Chart,EE RED Chandauli,Internal,1 AE RED Chandauli 2 DAO RED Chandauli,Aniruddh Kumar Yadav,07-May-2026 10:16 AM,13-May-2026 11:00 AM,techsummary_2125756.pdf (608.36 KB),Technical,Bids received,Aniruddh Kumar Yadav,07-May-2026 10:12 AM,,EE RED Chandauli,Internal,1 AE RED Chandauli 2 DAO RED Chanduali,Aniruddh Kumar Yadav,18-May-2026 06:42 PM,finsummary_2125756.pdf (598.56 KB),AOC,"1,104",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,EMD fees and Technical Document,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE CHANDAULI,21/RED/Chandauli/26-27 Date-04-04-2026,2026_REDUP_1138505_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE RED Chandauli,EE RED Chandauli,1.0,SBI Bank,Vikas Khand Naugarh ke Gram Sabha Majhgawan me Ramvriksh Maurya ke ghar se Ramnaval ji ke ghar ke trirumuhani tak CC road nirman karya.,Vikas Khand Naugarh ke Gram Sabha Majhgawan me Ramvriksh Maurya ke ghar se Ramnaval ji ke ghar ke trirumuhani tak CC road nirman karya.,Please refer Tender documents. ,NA ,"20,02,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Naugarh,232104.0,NA ,NA ,NA ,EE RED Chandauli,No ,No,18-Apr-2026 11:00 AM,04-May-2026 12:30 PM,18-Apr-2026 11:00 AM,04-May-2026 12:00 PM,NA ,NA ,18-Apr-2026 11:00 AM,04-May-2026 12:00 PM,13-May-2026 11:00 AM,"40,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,2,6083832,M/S RAGHUBANSHI CONSTRUCTION COMPANY,02-May-2026 05:53 PM,Accepted-AOC,1st Lowest,12-Jun-2026 04:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,Finance,.xls,Financial Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
