Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
28-Jan-2026 04:00 PM,18-Feb-2026 04:00 PM,28-Jan-2026 04:00 PM,17-Feb-2026 05:00 PM,NA ,NA ,28-Jan-2026 04:00 PM,17-Feb-2026 05:00 PM,20-Mar-2026 12:00 PM,"2,215",UPSIDA,UPSIDA,No,"75,400",No,fixed,,UPSIDA,UPSIDA,1.0,RTGS - RTGS Payment,UP STATE INDUSTRIAL DEVELOPMENT CORPORATION||KANPUR||EE KANPUR,ED_IV_395_09122025,2026_SIDC_1109932_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Senior Manager (E) ED-IV,"A-1/4 Lakhanpur, Kanpur","Providing street light, high mast lighting system and poles to cover dark spot at I.A. Chakeri Kanpur Nagar","Providing street light, high mast lighting system and poles to cover dark spot at I.A. Chakeri Kanpur Nagar",Please refer Tender documents. ,NA ,"31,94,858",Electrical Works,NA ,Tender,90.0,120.0,"Chakeri, Kanpur",208008.0,NA ,NA ,NA ,UPSIDA Kanpur,No ,No,1.0,Fee/PreQual/Technical,.xls,Fee Format,AOC,DGM (E),Internal,"Sr. Manager (E) HQ, Sr. Finance and Account Officer, Sr. Manager (E) ED-IV",Arnav Kashyap,12-Jun-2026 06:32 PM,finsummary_2049804.pdf (703.35 KB),Technical,"Out of 05 participant, only 03 participant are found eligible for opening their price bid. 1. M/s B.L.and Sons, Agra 2. M/s Durgesh Enterprises, Kanpur 3. M/s Verma Elect. and Mech. Works,Kanpur",Arnav Kashyap,20-Mar-2026 11:47 AM,,UP STATE INDUSTRIAL DEVELOPMENT CORPORATION||KANPUR||EE KANPUR,2026_SIDC_1109932_1,ED_IV_395_09122025,"Providing street light, high mast lighting system and poles to cover dark spot at I.A. Chakeri Kanpur Nagar",1.0,5881413.0,DURGESH ENTERPRISES,INR,"2,602,212.167",1,5886872,B.L. and Sons,17-Feb-2026 03:19 PM,Rejected-AOC,Found 2nd lowest,12-Jun-2026 06:39 PM,12-Jun-2026,"INR 2,602,212.167",120.0,Arnav Kashyap,12-Jun-2026 06:38 PM,AOC_1109932.pdf (382.00 KB),"This AOC in favour of M/s Durgesh Enterprises, Kanpur is found Ist lowest of Rs. 30,70,610.36 with GST",Finance,Three bidders participate in tender and all three bidders are found eligible for opening their price bid. 1. B.L. and Sons 2. VERMA ELECTRICALS AND MECHANICAL WORKS 3. DURGESH ENTERPRISES,Arnav Kashyap,12-Jun-2026 06:26 PM,,BOQ Comparative Chart,DGM (E),Internal,"Sr. Manager (E) HQ, Sr. Finance and Account Officer, Sr. Manager (E) ED-IV",Arnav Kashyap,20-Mar-2026 11:55 AM,20-Mar-2026 12:00 PM,techsummary_2049804.pdf (56.28 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,E Tender Documents,AOC,,,,,,,,,,,,,,,,,,,,,2,5881413,DURGESH ENTERPRISES,17-Feb-2026 04:31 PM,Accepted-AOC,Found Ist lowest,12-Jun-2026 06:39 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC,,,,,,,,,,,,,,,,,,,,,3,5878382,Katyani Construction Co.,17-Feb-2026 11:52 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,20-Mar-2026 11:47 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,5871558,NANAK POWER SOLUTIONS,14-Feb-2026 06:39 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,20-Mar-2026 11:47 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,5877555,VERMA ELECTRICALS AND MECHANICAL WORKS,17-Feb-2026 10:58 AM,Rejected-AOC,Found 3rd lowest,12-Jun-2026 06:39 PM,,,,,,,,,,,,,,,,,,,,,AOC
