Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
BRINDAVAN LAL GAUTAM,Internal,kiran pal,Brindavan Lal Gautam,16-May-2026 07:34 AM,16-May-2026 03:00 PM,techsummary_2139832.pdf (944.99 KB),Technical,admitted,Brindavan Lal Gautam,16-May-2026 07:28 AM,,01-Jun-2026,"INR 1,474,355",360.0,Brindavan Lal Gautam,01-Jun-2026 06:07 PM,52Karanda.pdf (414.00 KB),52ee,"Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Provincial Division, PWD Ghazipur",2026_CEUVZ_1143943_16,1672/10Lekha dt. 20.04.2026,Patch Repair of Village Roads in Karanda Block Part 1 of Ghazipur District,1,6104104,MANORAMA CONSTRUCTION,11-May-2026 10:55 AM,Accepted-AOC,52ee,01-Jun-2026 06:07 PM,Finance,accept,Brindavan Lal Gautam,20-May-2026 11:21 AM,,BOQ Comparative Chart,BRINDAVAN LAL GAUTAM,Internal,kiran pal,Brindavan Lal Gautam,20-May-2026 11:24 AM,finsummary_2139832.pdf (25.13 KB),1.0,6104104.0,MANORAMA CONSTRUCTION,INR,"1,474,355",AOC,Patch Repair of Village Roads in Karanda Block Part 1 of Ghazipur District,Patch Repair of Village Roads in Karanda Block Part 1 of Ghazipur District,Please refer Tender documents. ,NA ,"20,00,000",Civil Works - Roads,NA ,Tender,90.0,360.0,Ghazipur,233001.0,NA ,NA ,NA ,EE PD GHAZIPUR,No ,No,944.0,Nil,Nil,No,04-May-2026 12:00 PM,11-May-2026 12:30 PM,04-May-2026 12:00 PM,11-May-2026 12:00 PM,NA ,NA ,04-May-2026 12:00 PM,11-May-2026 12:00 PM,16-May-2026 03:00 PM,Executive Engineer,EE PD GHAZIPUR,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,tech,"2,00,000",Yes,fixed,,Nil,Nil,"Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Provincial Division, PWD Ghazipur",1672/10Lekha dt. 20.04.2026,2026_CEUVZ_1143943_16,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,2,6102671,SANGRAM RAM,10-May-2026 07:40 PM,Rejected-Finance,Not Qualified AOC,20-May-2026 11:24 AM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,financial,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,3,6101119,SIDDHARTHA INFRASTRUCTURE,11-May-2026 10:37 AM,Rejected-Finance,Not Qualified AOC,20-May-2026 11:24 AM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,4,6105120,S S CONSTRUCTION,11-May-2026 10:36 AM,Rejected-Finance,Not Qualified AOC,20-May-2026 11:24 AM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
