Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Finance,FINANCIAL BID OPENED,Jai Ram Yadav,15-Apr-2026 08:11 PM,,BOQ Comparative Chart,"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Jai Ram Yadav,15-Apr-2026 08:44 PM,finsummary_2084454.pdf (90.04 KB),02-May-2026,"INR 1,849,483",90.0,Sanjay kumar Tiwari,08-Jun-2026 03:13 PM,Scan_0013.pdf (543.00 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Poo Ja,15-Apr-2026 03:45 PM,15-Apr-2026 04:00 PM,techsummary_2084454.pdf (474.06 KB),Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_133,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,WARD NO.16 ME NAVIN SINGH KE GHAR SE DURGAWATI KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA .,Technical,TECHNICAL BID OPENED,Poo Ja,13-Apr-2026 03:55 PM,,1.0,5993875.0,M/S SHRI ENGINEERING WORKS AND CONTRACTOR AND SUPPLYER,INR,"1,849,483",1,5993911,M/S DURGA PD. THIOKEDAR,22-Mar-2026 05:25 AM,Rejected-Finance,L2,15-Apr-2026 08:44 PM,AOC,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_133,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,685",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,WARD NO.16 ME NAVIN SINGH KE GHAR SE DURGAWATI KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA .,WARD NO.16 ME NAVIN SINGH KE GHAR SE DURGAWATI KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA .,Please refer Tender documents. ,NA ,"18,51,705",Civil Works,NA ,Tender,90.0,90.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,"1,85,171",No,fixed,,Nil,Nil,1.0,SBI Bank,EO NPP DEORIA,NPP DEORIA,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,15-Apr-2026 04:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5993875,M/S SHRI ENGINEERING WORKS AND CONTRACTOR AND SUPPLYER,22-Mar-2026 06:14 AM,Accepted-AOC,L1,08-Jun-2026 03:13 PM,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5995474,OM ASSOCIATE,22-Mar-2026 11:03 PM,Rejected-Finance,L3,15-Apr-2026 08:44 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
