S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,5977961.0,M/S MANVI CONSTRUCTIONS,18-Mar-2026 09:45 AM,Rejected-Finance,L3,02-Jun-2026 04:04 PM,1.0,5967996.0,PRANIT BUILDERS PRAVITE LIMTIED,INR,"23,615,979.55",Greater Noida Industrial Development Authority,2026_GNIDA_1122182_2,SM/(TENDER CELL)/2026/724 DATED-28.02.2026,"C/O RCC Drain Along 60M Road from Bodaki Ext. to Ghodi Bachhera, Greater Noida.",02-Jun-2026,"INR 23,615,979.55",180.0,SUNNY YADAV,02-Jun-2026 04:10 PM,1756.pdf (383.00 KB),AWARD LETTER,ACEO_SK,Internal,GM_FINANCE GM_PROJECT SM_TECHNICAL,SUNNY YADAV,02-Jun-2026 04:04 PM,finsummary_2089295.pdf (179.61 KB),Technical,UNDER EVALUATION,SUNNY YADAV,23-Mar-2026 11:40 AM,,ACEO,Internal,GM_FINANCE GM_PROJECT SM_TECHNICAL,SUNNY YADAV,16-Apr-2026 03:43 PM,17-Apr-2026 11:00 AM,techsummary_2089295.pdf (145.91 KB),Finance,UNDER EVALUATION,SUNNY YADAV,17-Apr-2026 01:42 PM,,BOQ Comparative Chart,AOC,1.0,SBI Bank,"4,190",Nil,Nil,No,06-Mar-2026 06:55 PM,23-Mar-2026 11:00 AM,06-Mar-2026 06:55 PM,20-Mar-2026 05:00 PM,NA ,NA ,06-Mar-2026 06:55 PM,20-Mar-2026 05:00 PM,17-Apr-2026 11:00 AM,SM_TENDER CELL,GNIDA OFFICE,1.0,Fee/PreQual/Technical,.pdf,"TENDER FEE, EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP","4,83,000",No,fixed,,Nil,Nil,Greater Noida Industrial Development Authority,SM/(TENDER CELL)/2026/724 DATED-28.02.2026,2026_GNIDA_1122182_2,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"C/O RCC Drain Along 60M Road from Bodaki Ext. to Ghodi Bachhera, Greater Noida.","C/O RCC Drain Along 60M Road from Bodaki Ext. to Ghodi Bachhera, Greater Noida.",REFER TENDER DOCUMENT ,NA ,"2,41,49,687",Civil Works,DEVELOPMENT WORK ,Tender,90.0,180.0,GREATER NOIDA,201310.0,NA ,NA ,NA ,GREATER NOIDA INDUSTRIAL DEVELOPMENT AUTHORITY,No ,No,AOC
2.0,5967996.0,PRANIT BUILDERS PRAVITE LIMTIED,19-Mar-2026 08:09 PM,Accepted-AOC,L1,02-Jun-2026 04:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3.0,5985121.0,RR Construction Co,20-Mar-2026 08:22 AM,Rejected-Finance,L2,02-Jun-2026 04:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4.0,5993114.0,Vardhman Infrastructure,20-Mar-2026 04:12 PM,Rejected-Technical,DIS-QUALIFIED,16-Apr-2026 03:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
