Cover No,Cover,Document Type,Description,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,1,DD - Demand Draft,Directorate of Local Bodies UP||Nagar Palika Parishad Nawabganj Gonda,836/NPPN/2026,2026_DOLBU_1125334_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Executive Officer,Nagar Palika Parishad Nawabganj-Gonda,Beautification work for the pond situated near the Kali Kund Temple in the Mutthiganj locality.,Beautification work for the pond situated near the Kali Kund Temple in the Mutthiganj locality.,Please Refer tender Document ,NA ,"51,42,000",Civil Works,NA ,Tender,90.0,60.0,Nagar Palika Parishad Nawabganj-Gonda,271303.0,NA ,NA ,NA ,Nagar Palika Parishad Nawabganj-Gonda,No ,No,"1,02,840",No,fixed,,Executive Officer,Nagar Palika Parishad Nawabganj-Gonda,"6,700",Executive Officer,Nagar Palika Parishad Nawabganj-Gonda,No,16-Mar-2026 10:00 AM,15-Apr-2026 02:00 PM,16-Mar-2026 10:00 AM,15-Apr-2026 11:00 AM,NA ,NA ,16-Mar-2026 10:00 AM,15-Apr-2026 11:00 AM,24-Apr-2026 11:35 AM,AOC,Finance,ok,Sarvesh Shukla,24-Apr-2026 11:42 AM,finance_2097713.pdf,BOQ Comparative Chart,Chairman,Internal,"Satyendra Kumar Singh (Chairman), Sarvesh Shukla (Executive Officer), Abhishek Singh (JE), Suresh chand (Cleark)",Sarvesh Shukla,24-Apr-2026 11:30 AM,24-Apr-2026 11:35 AM,techsummary_2097713.pdf (282.84 KB),Technical,Accept,Sarvesh Shukla,24-Apr-2026 11:27 AM,technical_2097713.pdf,Chairman,Internal,"Satyendra Kumar Singh (Chairman), Sarvesh Shukla (Executive Officer), Abhishek Singh (JE), Suresh chand (Cleark)",Sarvesh Shukla,24-Apr-2026 11:45 AM,finsummary_2097713.pdf (282.84 KB),29-Apr-2026,"INR 4,352,986.26",60.0,Sarvesh Shukla,09-Jun-2026 12:57 PM,Doc.pdf (417.00 KB),L1,1,6041445,A R CONSTRUCTION COMPANY,11-Apr-2026 05:25 PM,Rejected-Finance,L3,24-Apr-2026 11:45 AM,1.0,6041433.0,SHREE CONSTRUCTION,INR,"4,352,986.26",Directorate of Local Bodies UP||Nagar Palika Parishad Nawabganj Gonda,2026_DOLBU_1125334_1,836/NPPN/2026,Beautification work for the pond situated near the Kali Kund Temple in the Mutthiganj locality.,AOC
,,.pdf,DD And FDR,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6041433,SHREE CONSTRUCTION,11-Apr-2026 05:23 PM,Accepted-AOC,L1,09-Jun-2026 12:57 PM,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6041438,VARANYA ENTERPRISES,11-Apr-2026 05:21 PM,Rejected-Finance,L2,24-Apr-2026 11:45 AM,,,,,,,,,,AOC
