S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,1223/RED/Nivida Patra.-Firozabad/Samanya Karya/2025-26 Date 02-04-2026,2026_REDUP_1146467_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,Executive Engineer,"RED, Firozabad",854.0,Nil,Nil,No,Construction work on the road from house of Kamlesh to field of Santosh in the village of Atepur.,Construction work on the road from house of Kamlesh to field of Santosh in the village of Atepur.,Please refer Tender documents. ,NA ,"22,90,000",Civil Works,NA ,Tender,90.0,90.0,Construction work on the road from house of Kamles,283205.0,NA ,NA ,NA ,"EE, RED, Firozabad",No ,No,08-May-2026 10:00 AM,13-May-2026 02:00 PM,08-May-2026 10:00 AM,13-May-2026 12:00 PM,NA ,NA ,08-May-2026 10:00 AM,13-May-2026 12:00 PM,23-May-2026 12:00 PM,"50,000",No,fixed,,Nil,Nil,AOC,EE RED Firozabad,Internal,"AE, DAO, RED FIROZABAD",Komal Agarwal,10-Jun-2026 02:47 PM,finsummary_2143997.pdf (412.13 KB),Technical,summary,Komal Agarwal,14-May-2026 03:01 PM,,EE RED Firozabad,Internal,"AE,DAO,RED, firozabad",Komal Agarwal,19-May-2026 04:37 PM,23-May-2026 12:00 PM,techsummary_2143997.pdf (341.84 KB),Finance,summary,Komal Agarwal,23-May-2026 02:17 PM,,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,2026_REDUP_1146467_5,1223/RED/Nivida Patra.-Firozabad/Samanya Karya/2025-26 Date 02-04-2026,Construction work on the road from house of Kamlesh to field of Santosh in the village of Atepur.,1.0,6111511.0,M/s Sachin Contractor,INR,"2,271,801.18",1,6105488,M/s JANARDAN SHARMA,11-May-2026 12:27 PM,Rejected-Finance,Highest Bidder,10-Jun-2026 02:47 PM,10-Jun-2026,"INR 2,271,801.18",90.0,Komal Agarwal,10-Jun-2026 02:49 PM,DOS_aatepur.pdf (310.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6106054,M/S Mahendra Pratap Singh,12-May-2026 12:15 AM,Rejected-Finance,Highest Bidder,10-Jun-2026 02:47 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6111511,M/s Sachin Contractor,12-May-2026 07:32 PM,Accepted-AOC,AOC,10-Jun-2026 02:49 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6104050,M/S VISHNU DUTT GARG,11-May-2026 01:04 AM,Rejected-Finance,Highest Bidder,10-Jun-2026 02:47 PM,,,,,,,,AOC
