EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"5,27,600",No,fixed,,Nil,Nil,Improvement of road and footpath by R.M.C. behind gastro hospital to Oberoi petrol pump in ward-61 zone-4.,Improvement of road and footpath by R.M.C. behind gastro hospital to Oberoi petrol pump in ward-61 zone-4.,Please refer Tender documents. ,NA ,"65,52,000",Civil Works,NA ,Tender,90.0,120.0,Ward-61 Tilak nagar,208001.0,NA ,NA ,NA ,"Executive Engineer Office, Motijheel, Kanpur",No ,No,1.0,Fee/PreQual/Technical,.pdf,T-2 Document,1.0,SBI Bank,"3,133",Nil,Nil,No,"Chief Engineer, KNN","Chief Engineer office, KNN, Motijheel",17-Jan-2026 05:30 PM,06-Feb-2026 04:00 PM,17-Jan-2026 05:30 PM,06-Feb-2026 03:00 PM,NA ,NA ,17-Jan-2026 05:30 PM,06-Feb-2026 03:00 PM,08-Apr-2026 04:00 PM,"Kanpur Municipal Corporation, Kanpur, UP",386_AA-4_25-26,2026_NNKAN_1107105_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Technical,Technical bid found,Nanak Chand,08-Apr-2026 12:42 PM,technical_2042845.pdf,EE 4,Internal,EE 4,MEENAKSHI AGARWAL,04-Jun-2026 07:04 PM,finsummary_2042845.pdf (96.64 KB),Finance,Bids submitted,Nanak Chand,08-Apr-2026 05:37 PM,finance_2042845.pdf,BOQ Comparative Chart,"Chief Engg., Mun. Commissioner",Internal,"Jr. Engg., Exe. Engg.",Nanak Chand,08-Apr-2026 12:50 PM,08-Apr-2026 04:00 PM,techsummary_2042845.pdf (828.01 KB),04-Jun-2026,"INR 6,552,002.91",120.0,MEENAKSHI AGARWAL,04-Jun-2026 07:10 PM,386.pdf (218.00 KB),Deed Complete,1,5845128,Dilip Kumar Bajpai,05-Feb-2026 04:57 PM,Accepted-AOC,deed complete,04-Jun-2026 07:10 PM,"Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1107105_1,386_AA-4_25-26,Improvement of road and footpath by R.M.C. behind gastro hospital to Oberoi petrol pump in ward-61 zone-4.,1.0,5845128.0,Dilip Kumar Bajpai,INR,"6,552,002.91",AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5847096,m/s Bajrang enterprises,06-Feb-2026 02:02 PM,Rejected-Technical,Not Qualified,08-Apr-2026 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5845798,M/S Rai Enterprieses,06-Feb-2026 08:41 AM,Rejected-Finance,L2 Bidder,04-Jun-2026 07:04 PM,,,,,,,,,,AOC
