EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"41,800",Yes,fixed,,Nil,Nil,23-Apr-2026 10:00 AM,28-Apr-2026 12:30 PM,23-Apr-2026 10:00 AM,28-Apr-2026 12:00 PM,NA ,NA ,23-Apr-2026 10:00 AM,28-Apr-2026 12:00 PM,11-May-2026 12:00 PM,854.0,Nil,Nil,No,Executive Engineer,EE red saharanpur vikas bhawan delhi road saharanpur,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical document,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,1617/RED/cashier/25-26 dt 20-03-2026,2026_REDUP_1139817_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Gram Islam Nagar mein Yashpal Kashyap ke Makan se Shahnawaz ke Makan ki or CC sadak mein nail Nirman karya,Gram Islam Nagar mein Yashpal Kashyap ke Makan se Shahnawaz ke Makan ki or CC sadak mein nail Nirman karya,Gram Islam Nagar mein Yashpal Kashyap ke Makan se Shahnawaz ke Makan ki or CC sadak mein nail Nirman karya ,NA ,"20,90,000",Civil Works,NA ,Tender,90.0,90.0,EE red saharanpur,247001.0,EE red saharanpur vikas bhawan delhi road saharanp ,EE red saharanpur vikas bhawan delhi road saharanpur ,25-Apr-2026 12:00 PM ,EE red saharanpur vikas bhawan delhi road saharanp,No ,No,AOC,Finance,ok,Rajendra Kumar,25-May-2026 07:25 PM,,BOQ Comparative Chart,Ravi,Internal,sandeep kuamar aggarwall pavan kumar,SANDEEP KUMAR AGARWAL,07-May-2026 05:32 PM,11-May-2026 12:00 PM,techsummary_2128737.pdf (98.16 KB),Technical,ok,SANDEEP KUMAR AGARWAL,07-May-2026 01:51 PM,,Ravi,Internal,Pavan kumar Sandeep kumar agarwal Assistant Engineer,Rajendra Kumar,25-May-2026 07:27 PM,finsummary_2128737.pdf (98.11 KB),02-Jun-2026,"INR 2,055,334",90.0,Rajendra Kumar,02-Jun-2026 12:30 PM,dd.pdf (98.00 KB),ok,1.0,6064850.0,RAJ KUMAR CONTRACTOR,27-Apr-2026 08:12 PM,Rejected-Finance,L2,25-May-2026 07:27 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,2026_REDUP_1139817_8,1617/RED/cashier/25-26 dt 20-03-2026,Gram Islam Nagar mein Yashpal Kashyap ke Makan se Shahnawaz ke Makan ki or CC sadak mein nail Nirman karya,1.0,6070028.0,SHIV CONSTRUCTION,INR,"2,055,334",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,fess end emd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6070028.0,SHIV CONSTRUCTION,28-Apr-2026 12:40 AM,Accepted-AOC,ok,02-Jun-2026 12:30 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,As per BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
