Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage
Finance,Summary,VIKAS KUREEL,20-May-2026 05:43 PM,,BOQ Comparative Chart,26-May-2026,"INR 3,244,681",90.0,VIKAS KUREEL,27-Jun-2026 04:18 PM,Chandawa.pdf (407.00 KB),"DAO, AE, EE",Internal,,VIKAS KUREEL,22-May-2026 06:15 PM,finsummary_2125118.pdf (288.46 KB),"DAO, AE, EE",Internal,,VIKAS KUREEL,16-May-2026 05:28 PM,18-May-2026 11:00 AM,techsummary_2125118.pdf (282.91 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,2026_REDUP_1137177_106,13/RED/E-Tender/2026-27 Date 02-04-2026,Gram Thektara majre Garha Me Chandwa Paswan Ke Ghar Se Mohan Paswan Ke Ghar Hokar Sadhu Paswan Ke ghar Tak Ineterlocking Road Ka Nirman,Technical,Summary,VIKAS KUREEL,12-May-2026 03:23 PM,,1.0,6095314.0,M/S AMITABH SARAN ENTERPRISES,INR,"3,244,681",1.0,6095314.0,M/S AMITABH SARAN ENTERPRISES,08-May-2026 04:36 AM,Accepted-AOC,AWARDED,27-Jun-2026 04:18 PM,AOC,VIKAS BHAWAN FATEHPUR,VIKAS BHAWAN FATEHPUR,854.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,NIT,Gram Thektara majre Garha Me Chandwa Paswan Ke Ghar Se Mohan Paswan Ke Ghar Hokar Sadhu Paswan Ke ghar Tak Ineterlocking Road Ka Nirman,Gram Thektara majre Garha Me Chandwa Paswan Ke Ghar Se Mohan Paswan Ke Ghar Hokar Sadhu Paswan Ke ghar Tak Ineterlocking Road Ka Nirman,PREFIRED NIT ,NA ,"32,81,000",Civil Works,NA ,Tender,90.0,90.0,FATEHPUR,212601.0,VIKAS BHAWAN FATEHPUR ,VIKAS BHAWAN FATEHPUR ,05-May-2026 12:00 PM ,VIKAS BHAWAN FATEHPUR,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,13/RED/E-Tender/2026-27 Date 02-04-2026,2026_REDUP_1137177_106,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"66,000",No,fixed,,Nil,Nil,02-May-2026 09:00 AM,09-May-2026 11:00 AM,02-May-2026 09:00 AM,08-May-2026 06:00 PM,NA ,NA ,02-May-2026 09:00 AM,08-May-2026 06:00 PM,18-May-2026 11:00 AM,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6096202.0,MS D G CONSTRUCTION AND SUPPLIERS,08-May-2026 04:34 PM,Rejected-Finance,REJECT,22-May-2026 06:15 PM,AOC,,,,,,,,,.pdf,BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
