Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"5,900",Nil,Nil,No,Construction of Mokshadham in village Chisona of Block Muskara and village Khadehijar of Block Sumerpur and Construction of CC road and drain in village Sikri of Block Sumerpur in District-Hamirpur.,Construction of Mokshadham in village Chisona of Block Muskara and village Khadehijar of Block Sumerpur and Construction of CC road and drain in village Sikri of Block Sumerpur in District-Hamirpur.,Construction of Mokshadham in village Chisona of Block Muskara and village Khadehijar of Block Sumerpur and Construction of CC road and drain in village Sikri of Block Sumerpur in District-Hamirpur. ,NA ,,Civil Works - Roads,CC Road ,Tender,90.0,90.0,HAMIRPUR,210301.0,NA ,NA ,NA ,"PM,UNIT-10,UPPCL",No ,No,"75,000",Yes,fixed,,Nil,Nil,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-10 Kanpur,01/PM-10/UPPCL/2026-27/Dated 20-04-2026,2026_UPPRC_1142453_24,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,27-Apr-2026 03:00 PM,04-May-2026 04:00 PM,27-Apr-2026 03:00 PM,04-May-2026 03:00 PM,NA ,NA ,27-Apr-2026 03:00 PM,04-May-2026 03:00 PM,20-May-2026 09:00 AM,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,"PM,UNIT-10,UPPCL","Project Manager, U.P. Projects Corporation Ltd., Unit-10, Udayog Kunj Road Near Haluwakhada (Rajwaha) Nauraiya Kheda (Nahar Kothi), Dada Nagar, Kanpur",AOC,1,6081908,MAHAKAL CONSTRUCTION,02-May-2026 03:23 PM,Rejected-Finance,L2,23-May-2026 09:39 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-10 Kanpur,2026_UPPRC_1142453_24,01/PM-10/UPPCL/2026-27/Dated 20-04-2026,Construction of Mokshadham in village Chisona of Block Muskara and village Khadehijar of Block Sumerpur and Construction of CC road and drain in village Sikri of Block Sumerpur in District-Hamirpur.,"PM,UNIT-10,KANPUR",Internal,"PM,UNIT-13,BANDA,ACCOUNTANT,UNIT-10,KANPUR",SATYA PRIYA,23-May-2026 09:39 PM,finsummary_2133954.pdf (1085.84 KB),Finance,Summary24,SATYA PRIYA,23-May-2026 05:37 PM,finance_2133954.pdf,BOQ Comparative Chart,1.0,6082769.0,M/S JAGROOP CONTRACTOR,INR,"3,758,095.1",Technical,Summary1142453_24,SATYA PRIYA,19-May-2026 05:11 PM,technical_2133954.pdf,27-May-2026,"INR 3,758,095.1",90.0,SATYA PRIYA,04-Jun-2026 08:55 PM,AOC24.pdf (428.00 KB),LOWEST BIDDER,"PM,UNIT-10,KANPUR",Internal,"PM,UNIT-13,BANDA,ACCT.,UNIT-10,KANPUR",SATYA PRIYA,19-May-2026 06:56 PM,20-May-2026 09:00 AM,techsummary_2133954.pdf (1085.84 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,AOC,2,6082769,M/S JAGROOP CONTRACTOR,03-May-2026 08:16 AM,Accepted-AOC,L1,04-Jun-2026 08:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
