S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage
1.0,5846251.0,M/S MAA KALISHANKER ENTERPRISES,INR,"331,983","Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1110870_1,1289/AA-5/25-26,Improvement interlocking through road and drain work birju shop to sarita house Under Ward-06 Zone-5,1,5846989,A D ENTERPRISES,06-Feb-2026 01:16 PM,Rejected-Finance,Lottery not Allot,18-Apr-2026 09:57 PM,02-Jun-2026,"INR 331,983",30.0,Dinesh Prasad,23-Jun-2026 10:44 AM,L1.pdf (251.00 KB),Finance,Open,Dinesh Prasad,16-Feb-2026 02:23 PM,,BOQ Comparative Chart,Municipal Commissioner SIR,Internal,,Dinesh Prasad,18-Apr-2026 09:57 PM,finsummary_2051717.pdf (565.80 KB),Municipal Commissioner SIR,Internal,,Dinesh Prasad,18-Apr-2026 09:53 PM,techsummary_2051717.pdf (565.80 KB),AOC,Chief Engineer,Motijheel Nagar Nigam Kanpur.,"Kanpur Municipal Corporation, Kanpur, UP",1289/AA-5/25-26,2026_NNKAN_1110870_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,"46,087",No,percentage,10.0%,Nil,Nil,Improvement interlocking through road and drain work birju shop to sarita house Under Ward-06 Zone-5,Improvement interlocking through road and drain work birju shop to sarita house Under Ward-06 Zone-5,Please refer Tender documents. ,NA ,"4,60,871",Civil Works,NA ,Tender,30.0,30.0,Ward-06,208001.0,NA ,NA ,NA ,"Zonal Office Zone-5, Govind Nagar Kanpur Nagar.",No ,No,30-Jan-2026 03:00 PM,06-Feb-2026 04:00 PM,30-Jan-2026 03:00 PM,06-Feb-2026 03:00 PM,NA ,NA ,30-Jan-2026 03:00 PM,06-Feb-2026 03:00 PM,590.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender Document Pending work Affidavit,1.0,SBI Bank,AOC
,,,,,,,,,2,5844658,J.S.B. INFRA,05-Feb-2026 05:17 PM,Rejected-Finance,Lottery not Allot,18-Apr-2026 09:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,"BOQ , rate to be filled by vender",,,AOC
,,,,,,,,,3,5844858,M/s Akshat Enterprises,05-Feb-2026 03:13 PM,Rejected-Finance,Lottery not Allot,18-Apr-2026 09:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5845581,M/S MAA BALA DEVI CONSTRUCTION COMPANY,22-Jul-2026 05:17 PM,Rejected-Finance,Lottery not Allot,18-Apr-2026 09:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,5846251,M/S MAA KALISHANKER ENTERPRISES,06-Feb-2026 09:55 AM,Accepted-AOC,Agreement work complete,23-Jun-2026 10:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,5846891,M/S S.S. INFRA,06-Feb-2026 12:59 PM,Rejected-Finance,Lottery not Allot,18-Apr-2026 09:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,5846408,OMKAR CONTRACTORS,06-Feb-2026 10:59 AM,Rejected-Finance,Lottery not Allot,18-Apr-2026 09:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,8,5846212,VIBHU ENTERPRISES,06-Feb-2026 09:30 AM,Rejected-Finance,Lottery not Allot,18-Apr-2026 09:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
