Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,05/UPPCL/GM-1/2026-27/E-TENDER Dated-04.04.2026,2026_UPPRC_1146082_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"17,700",Nil,Nil,No,"Fire Fighting work at Divisional Hospital Mirzapur, Affiliated with the Autonomous State Medical College, Mirzapur (U.P.)","Fire Fighting work at Divisional Hospital Mirzapur, Affiliated with the Autonomous State Medical College, Mirzapur (U.P.)",Please refer Tender documents. ,NA ,"3,30,74,000",Miscellaneous Works,NA ,Tender,90.0,365.0,District-Mirzapur (U.P.),231001.0,NA ,NA ,NA ,Prayagraj,No ,No,07-May-2026 11:00 AM,13-May-2026 03:00 PM,07-May-2026 11:00 AM,13-May-2026 02:00 PM,NA ,NA ,07-May-2026 11:00 AM,13-May-2026 02:00 PM,25-May-2026 02:00 PM,"6,62,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"General Manager, Zone-1, Prayagraj","General Manager, Zone-1, U. P. Projects Corporation Ltd. 230/1A, Mehdaury, Teliyarganj, District-Prayagraj.",1.0,Fee/PreQual/Technical,.pdf,BIDDOC,AOC,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-16, Mirzapur, Accountant Unit-16, Mirzapur, General Manager (Technical), Lucknow",SURESH CHANDRA YADAV,16-Jun-2026 06:00 PM,finsummary_2142986.pdf (456.01 KB),Technical,Enclosed,SURESH CHANDRA YADAV,23-May-2026 11:03 AM,technical_2142986.pdf,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-2, Prayagraj, Accountant Unit-2, Prayagraj, General Manager (Technical), Lucknow",SURESH CHANDRA YADAV,23-May-2026 11:07 AM,25-May-2026 02:00 PM,techsummary_2142986.pdf (456.01 KB),Finance,Enclose,SURESH CHANDRA YADAV,16-Jun-2026 05:55 PM,finance_2142986.pdf,BOQ Comparative Chart,1.0,6099956.0,m/s khushi enterprises,INR,"30,100,704.91",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,2026_UPPRC_1146082_1,05/UPPCL/GM-1/2026-27/E-TENDER Dated-04.04.2026,"Fire Fighting work at Divisional Hospital Mirzapur, Affiliated with the Autonomous State Medical College, Mirzapur (U.P.)",1,6112833,ACE INFRATECH,13-May-2026 12:06 PM,Rejected-AOC,Accept,16-Jun-2026 06:05 PM,16-Jun-2026,"INR 30,100,704.91",365.0,SURESH CHANDRA YADAV,16-Jun-2026 06:05 PM,A23.pdf (684.00 KB),Enclosed,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6112790,M/S ADITYA ENTERPRISES,13-May-2026 12:28 PM,Rejected-Technical,Reject,23-May-2026 11:07 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6099956,m/s khushi enterprises,13-May-2026 08:32 AM,Accepted-AOC,Accept,16-Jun-2026 06:05 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6109659,M/s SKV Fire Associate,12-May-2026 10:39 PM,Rejected-AOC,Accept,16-Jun-2026 06:05 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6109895,MULTICARE ENGINEERS,12-May-2026 12:12 PM,Rejected-AOC,Accept,16-Jun-2026 06:05 PM,,,,,,,,AOC
