Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
18-Jun-2026,"INR 15,092,373.44",120.0,NAROTTAM SINGH,18-Jun-2026 01:40 PM,10024.pdf (432.00 KB),AWARD LETTER,Technical,UNDER EVALUATION,NAROTTAM SINGH,02-Apr-2026 12:52 PM,,ACEO_SY,Internal,GM_FINANCE GM_PROJECT SM_TECHNICAL,NAROTTAM SINGH,29-Apr-2026 04:59 PM,30-Apr-2026 11:00 AM,techsummary_2101799.pdf (183.67 KB),1.0,6021069.0,M/S GUPTA ASSOCIATES,INR,"15,092,373.44",Finance,UNDER EVALUATION,NAROTTAM SINGH,30-Apr-2026 01:11 PM,,BOQ Comparative Chart,ACEO_SY,Internal,GM_FINANCE GM_PROJECT SM_TECHNICAL,NAROTTAM SINGH,18-Jun-2026 11:15 AM,finsummary_2101799.pdf (178.47 KB),1.0,6021937.0,M/s Goodhill Builders,30-Mar-2026 02:22 PM,Rejected-Finance,L2,18-Jun-2026 11:15 AM,Greater Noida Industrial Development Authority,2026_GNIDA_1126873_14,SM/(TENDER CELL)/2026/727 DATED-17.03.2026,"Resurfacing of 24m wide Internal road in Sector Ecotech-6 (Block-A), Greater Noida.",AOC,"3,12,000",No,fixed,,Nil,Nil,"Resurfacing of 24m wide Internal road in Sector Ecotech-6 (Block-A), Greater Noida.","Resurfacing of 24m wide Internal road in Sector Ecotech-6 (Block-A), Greater Noida.",REFER TENDER DOCUMENT ,NA ,"1,55,99,352",Civil Works,DEVELOPMENT WORK ,Tender,90.0,120.0,GREATER NOIDA,201310.0,NA ,NA ,NA ,GREATER NOIDA INDUSTRIAL DEVELOPMENT AUTHORITY,No ,No,"2,740",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"TENDER FEE, EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",Greater Noida Industrial Development Authority,SM/(TENDER CELL)/2026/727 DATED-17.03.2026,2026_GNIDA_1126873_14,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,SM_TENDER CELL,GNIDA OFFICE,19-Mar-2026 05:00 PM,02-Apr-2026 11:00 AM,19-Mar-2026 05:00 PM,30-Mar-2026 05:00 PM,NA ,NA ,19-Mar-2026 05:00 PM,30-Mar-2026 05:00 PM,30-Apr-2026 11:00 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6021069.0,M/S GUPTA ASSOCIATES,30-Mar-2026 01:28 PM,Accepted-AOC,L1,18-Jun-2026 01:40 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6021520.0,Sunil Garg and Co,30-Mar-2026 01:17 PM,Rejected-Finance,L3,18-Jun-2026 11:15 AM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
