Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
EE RED Chandauli,Internal,1 AE RED Chandauli 2 DAO RED Chandauli,Aniruddh Kumar Yadav,30-Mar-2026 06:37 PM,07-Apr-2026 11:00 AM,techsummary_2095773.pdf (224.60 KB),Technical,bids received,Aniruddh Kumar Yadav,30-Mar-2026 05:10 PM,,12-Jun-2026,"INR 1,175,350",90.0,Aniruddh Kumar Yadav,27-Jun-2026 03:47 PM,sikari.pdf (240.00 KB),1,5994372,M/S ARVIND KUMAR PANDEY,21-Mar-2026 02:05 PM,Rejected-Finance,Reject due to higher rate,13-Apr-2026 05:24 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE CHANDAULI,2026_REDUP_1124422_11,965/RED/Chandauli/25-26 Date-01-01-2026,Gram Panchayat Sikari (Bariya) me Gulab Chauhan ke makan se Bachau Chauhan ke ghar se hote hue nahar tak nali awm interlocking ka nirman kary.,EE RED Chandauli,Internal,1 AE RED Chandauli 2 DAO RED Chandauli,Aniruddh Kumar Yadav,13-Apr-2026 05:24 PM,finsummary_2095773.pdf (570.09 KB),Finance,bids received,Aniruddh Kumar Yadav,07-Apr-2026 03:00 PM,,BOQ Comparative Chart,1.0,5994374.0,M/S POOJA ENTERPRISES,INR,"1,175,350",AOC,1.0,Date Extended,Date,,Gram Panchayat Sikari (Bariya) me Gulab Chauhan ke makan se Bachau Chauhan ke ghar se hote hue nahar tak nali awm interlocking ka nirman kary.,Gram Panchayat Sikari (Bariya) me Gulab Chauhan ke makan se Bachau Chauhan ke ghar se hote hue nahar tak nali awm interlocking ka nirman kary.,Please refer Tender documents. ,NA ,"11,77,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Chandauli,232104.0,NA ,NA ,NA ,EE RED Chandauli,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE CHANDAULI,965/RED/Chandauli/25-26 Date-01-01-2026,2026_REDUP_1124422_11,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"23,500",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,EMD and Technical Document,"1,016",Nil,Nil,No,13-Mar-2026 09:00 AM,23-Mar-2026 12:30 PM,13-Mar-2026 09:00 AM,23-Mar-2026 12:00 PM,NA ,NA ,13-Mar-2026 09:00 AM,23-Mar-2026 12:00 PM,07-Apr-2026 11:00 AM,EE RED Chandauli,EE RED Chandauli,AOC
,,,,,,,,,,,,,,,,,,2,5994374,M/S POOJA ENTERPRISES,21-Mar-2026 02:00 PM,Accepted-AOC,1st Lowest,27-Jun-2026 03:49 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Document,,,,,,,,,,,,,,,,AOC
