Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"EO, Lipic, JE",Internal,,ranu maurya,09-Jun-2026 02:28 PM,09-Jun-2026 02:30 PM,techsummary_2151022.pdf (285.15 KB),09-Jun-2026,"INR 1,395,127.473",90.0,ranu maurya,09-Jun-2026 06:32 PM,19boq.pdf (190.00 KB),Technical,ok,ranu maurya,08-Jun-2026 06:04 PM,technical_2151022.pdf,"EO, Lipic, JE",Internal,,ranu maurya,09-Jun-2026 06:28 PM,finsummary_2151022.pdf (190.07 KB),Finance,OK,ranu maurya,09-Jun-2026 06:14 PM,,BOQ Comparative Chart,1.0,6168341.0,ORGMACARE PRIVATE LIMITED,INR,"1,395,127.473",1,6165062,IDEAL PLACEMENT,03-Jun-2026 03:19 PM,Rejected-Finance,L2,09-Jun-2026 06:28 PM,Directorate of Local Bodies UP||Nagar Panchayat Ramganj Pratapgarh,2026_DOLBU_1148713_19,263/15/05/2026,Ward no.12 Ramganj bajar me Ram ajor yadav ke ghar se Gramin bank mod tak covered nala nirman karya,AOC,Directorate of Local Bodies UP||Nagar Panchayat Ramganj Pratapgarh,263/15/05/2026,2026_DOLBU_1148713_19,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,16-May-2026 11:00 AM,05-Jun-2026 02:00 PM,16-May-2026 11:00 AM,05-Jun-2026 11:00 AM,NA ,NA ,16-May-2026 11:00 AM,05-Jun-2026 11:00 AM,09-Jun-2026 02:30 PM,1.0,Fee/PreQual/Technical,.pdf,Notice,EO,Nagar Panchayat Ramganj Office,1.0,FDR - Fixed Deposit,"1,40,000",No,fixed,,EO NP Ramganj,NP Ramganj Office,"1,700",EO NP Ramganj,NP Ramganj Office,No,Ward no.12 Ramganj bajar me Ram ajor yadav ke ghar se Gramin bank mod tak covered nala nirman karya,Ward no.12 Ramganj bajar me Ram ajor yadav ke ghar se Gramin bank mod tak covered nala nirman karya,Please refer Tender documents. ,NA ,"13,94,915",Civil Works,NA ,Tender,90.0,NA ,Nagar Panchayat Ramganj,230139.0,NA ,NA ,NA ,Nagar Panchayat Ramganj Office,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6163292,KAILASH CONSTRUCTION SUPPLIER,02-Jun-2026 09:29 PM,Rejected-Finance,L3,09-Jun-2026 06:28 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6168341,ORGMACARE PRIVATE LIMITED,04-Jun-2026 04:13 PM,Accepted-AOC,L1,09-Jun-2026 06:32 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
