Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
"DAO, AE, EE",Internal,,VIKAS KUREEL,16-May-2026 02:05 PM,18-May-2026 11:00 AM,techsummary_2124272.pdf (281.40 KB),Technical,Summary,VIKAS KUREEL,12-May-2026 12:54 PM,,16-Jun-2026,"INR 2,049,456",90.0,VIKAS KUREEL,24-Jun-2026 05:16 PM,Loharandera1.pdf (416.00 KB),1.0,6094642.0,M/S J. P. CONTRACTOR,08-May-2026 12:06 AM,Rejected-Finance,REJECT,23-May-2026 02:04 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,2026_REDUP_1137177_55,13/RED/E-Tender/2026-27 Date 02-04-2026,Block Vijayipur Antargat Gram Loharandera Majre Bhasraul Me roshan Nishad Ke Ghar Se Rajram Ke Ghar Tak CC Road Nirman.,1.0,6094612.0,M/S VIKASH ENTERPRISES,INR,"2,049,456",Finance,Summary,VIKAS KUREEL,20-May-2026 05:14 PM,,BOQ Comparative Chart,"DAO, AE, EE",Internal,,VIKAS KUREEL,23-May-2026 02:04 PM,finsummary_2124272.pdf (288.91 KB),AOC,1.0,SBI Bank,"42,000",No,fixed,,Nil,Nil,854.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,13/RED/E-Tender/2026-27 Date 02-04-2026,2026_REDUP_1137177_55,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,02-May-2026 12:00 PM,09-May-2026 11:00 AM,02-May-2026 12:00 PM,08-May-2026 06:00 PM,NA ,NA ,02-May-2026 12:00 PM,08-May-2026 06:00 PM,18-May-2026 11:00 AM,EE RED FATEHPUR,VIKAS BHAWAN FATEHPUR,Block Vijayipur Antargat Gram Loharandera Majre Bhasraul Me roshan Nishad Ke Ghar Se Rajram Ke Ghar Tak CC Road Nirman.,Block Vijayipur Antargat Gram Loharandera Majre Bhasraul Me roshan Nishad Ke Ghar Se Rajram Ke Ghar Tak CC Road Nirman.,PREFIRED NIT ,NA ,"20,73,000",Civil Works,NA ,Tender,90.0,90.0,FATEHPUR,212601.0,VIKAS BHAWAN FATEHPUR ,VIKAS BHAWAN FATEHPUR ,05-May-2026 12:00 PM ,VIKAS BHAWAN FATEHPUR,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC
,,,,,,,,,,,,,,,,,,2.0,6094612.0,M/S VIKASH ENTERPRISES,07-May-2026 11:22 PM,Accepted-AOC,AWARDED,24-Jun-2026 05:16 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BID,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
