Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage
15-Jun-2026,"INR 3,281,410.43",90.0,Narendra chaudhary,15-Jun-2026 03:08 PM,Beech0004.pdf (1099.00 KB),l1,Technical,Summary,Surendra Yadav,20-May-2026 11:47 AM,technical_2134193.pdf,Er Narendra Chaudhry,Internal,,Surendra Yadav,20-May-2026 11:51 AM,20-May-2026 11:55 AM,techsummary_2134193.pdf (464.87 KB),1.0,6084513.0,Smt Neetu Shukla,INR,"3,281,410.43",Er Narendra Chaudhry,Internal,,Narendra chaudhary,15-Jun-2026 03:06 PM,finsummary_2134193.pdf (1099.05 KB),Finance,Summary,Narendra chaudhary,15-Jun-2026 02:56 PM,finance_2134193.pdf,BOQ Comparative Chart,1,6084526,M/s Manish Kumar,03-May-2026 01:14 PM,Rejected-AOC,l2,15-Jun-2026 03:08 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2026_REDUP_1142669_15,59/RED/Tender/Unnao/26-27 Dt-06-04-2026,Gram Sabah Bajpayi khera me Haradaynagar Ke Beech Chuti Kadi Tak Interlocking Road ka Nirman karye Vikas Khand- Sikanderpur Karan.,AOC,Er Narendra Chaudhary,Vikas Bhawan Unnao,27-Apr-2026 04:25 PM,04-May-2026 12:30 PM,27-Apr-2026 04:25 PM,04-May-2026 12:00 PM,NA ,NA ,27-Apr-2026 04:25 PM,04-May-2026 12:00 PM,20-May-2026 11:55 AM,Gram Sabah Bajpayi khera me Haradaynagar Ke Beech Chuti Kadi Tak Interlocking Road ka Nirman karye Vikas Khand- Sikanderpur Karan.,Gram Sabah Bajpayi khera me Haradaynagar Ke Beech Chuti Kadi Tak Interlocking Road ka Nirman karye Vikas Khand- Sikanderpur Karan.,Plz Refer Doc ,NA ,"33,10,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED OFFICE UNNAO,No ,No,"2,384",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,59/RED/Tender/Unnao/26-27 Dt-06-04-2026,2026_REDUP_1142669_15,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"66,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6084513,Smt Neetu Shukla,03-May-2026 12:52 PM,Accepted-AOC,l1,15-Jun-2026 03:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,AOC
