Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
02-Jan-2026 09:00 AM,08-Jan-2026 04:00 PM,02-Jan-2026 09:00 AM,08-Jan-2026 03:00 PM,NA ,NA ,02-Jan-2026 09:00 AM,08-Jan-2026 03:00 PM,"2,99,572",No,percentage,10.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,"1,770",Nil,Nil,No,"CHIEF ENGINEER, KMC",Motijheel,1.0,SBI Bank,"Kanpur Municipal Corporation, Kanpur, UP",298/AA-2/25-26,2026_NNKAN_1103394_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,Improvement of Road Nala From H/O Ram Milan to H/O AIM Computer And Improvement of Park and Iistallation 02-Submersible pump Infront of Suno Aata Chakki in ward-70 Zone03,Improvement of Road Nala From H/O Ram Milan to H/O AIM Computer And Improvement of Park and Iistallation 02-Submersible pump Infront of Suno Aata Chakki in ward-70 Zone03,Please refer Tender documents. ,NA ,"29,95,717",Civil Works,NA ,Tender,90.0,45.0,zone 2,208011.0,NA ,NA ,NA ,"OFFICE OF THE CHIEF ENGINEER, KMC",No ,No,AOC,CE,Internal,,DIVAKAR BHASKAR,04-Feb-2026 05:01 PM,finsummary_2034777.pdf (251.76 KB),CE,Internal,,DIVAKAR BHASKAR,04-Feb-2026 04:59 PM,techsummary_2034777.pdf (194.18 KB),1,5792818,M/S I.J.TILES INDUSTRIES,07-Jan-2026 10:59 AM,Rejected-Finance,L1,04-Feb-2026 05:01 PM,"Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1103394_1,298/AA-2/25-26,Improvement of Road Nala From H/O Ram Milan to H/O AIM Computer And Improvement of Park and Iistallation 02-Submersible pump Infront of Suno Aata Chakki in ward-70 Zone03,1.0,5794182.0,M/S OM CONSTRUCTION,INR,"2,157,932",25-Jun-2026,"INR 2,157,932",45.0,DIVAKAR BHASKAR,25-Jun-2026 06:58 PM,0m1103394.pdf (380.00 KB),Finance,in lottery process,DIVAKAR BHASKAR,13-Jan-2026 11:56 AM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,.pdf,Certificateofnon-pending5workasperthecontractonstamppaperofRs.100as perSerialNo.14oftenderconditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,5794182,M/S OM CONSTRUCTION,07-Jan-2026 10:55 PM,Accepted-AOC,AOC,25-Jun-2026 06:58 PM,,,,,,,,,,,,,,,,,,,,,,AOC
