S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,6078031.0,SHIVA ENTERPRISES,INR,"1,822,863.256",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,2026_REDUP_1141979_3,1314/EERED/TENDER/2025-26/ Dt 30-03-2026,03- Interlocking road/drain construction work from Salek house towards Ganesh house in village Jalalpur.,1,6078031,SHIVA ENTERPRISES,29-Apr-2026 08:44 PM,Accepted-AOC,L1,29-Jun-2026 01:09 PM,29-Jun-2026,"INR 1,822,863.256",90.0,Avinash Kumar,29-Jun-2026 01:09 PM,BidFoundsuccessfull.pdf (19.00 KB),Executive Engineer,Internal,,Avinash Kumar,12-May-2026 04:16 PM,12-May-2026 04:20 PM,techsummary_2132802.pdf (3174.61 KB),Finance,OK,Parmod Kumar,12-May-2026 05:32 PM,,BOQ Comparative Chart,Executive Engineer,Internal,,Avinash Kumar,29-Jun-2026 01:07 PM,finsummary_2132802.pdf (413.04 KB),Technical,OK,Parmod Kumar,02-May-2026 06:40 PM,technical_2132802.pdf,AOC,"2,714",Nil,Nil,No,"37,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Technical Docoments,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,1314/EERED/TENDER/2025-26/ Dt 30-03-2026,2026_REDUP_1141979_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,03- Interlocking road/drain construction work from Salek house towards Ganesh house in village Jalalpur.,03- Interlocking road/drain construction work from Salek house towards Ganesh house in village Jalalpur.,Please refer Tender documents. ,NA ,,Construction Works,NA ,Tender,90.0,90.0,SHAMLI,247776.0,NA ,NA ,NA ,EE RED Office Shamli,No ,No,EE RED Shamli,EE RED Office Shamli,1.0,SBI Bank,25-Apr-2026 05:00 PM,02-May-2026 12:30 PM,25-Apr-2026 05:00 PM,30-Apr-2026 06:00 PM,NA ,NA ,25-Apr-2026 05:00 PM,30-Apr-2026 06:00 PM,12-May-2026 04:11 PM,AOC
,,,,,,,,,2,6071491,TITOO CONTRACTOR,27-Apr-2026 08:46 PM,Rejected-Finance,L2,29-Jun-2026 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
