Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
01-Jun-2026,"INR 1,215,865",180.0,GANGESHWAR PAL,01-Jun-2026 12:06 PM,93620052026.pdf (171.00 KB),Financial bid is accepted at the price Rs.1215865.00 by Executive Engineer.,1.0,6072659.0,M/S SHIVA CONSTRUCTION,INR,"1,215,865",Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Temp Maintenance Division 3 (Civil) PWD Lucknow,2026_PWDBL_1139758_1,Letter No.636/E-Tender/2026 Dt-06.04.2026,"Improvement of external damaged balconies and rebuilding them in Type 2 houses number RS-2/319 to 2/324 (01 living) located in Tikaitrai Colony, repair of Mamti, iron grill and repair of external surface of houses number-2/319 to 2/354 (6 blocks) pai",1,6073094,M/S MALTI DEVI CONSTRUCTIONS,28-Apr-2026 11:25 AM,Rejected-Finance,Financial bid is Rejected being higher rate L2,12-May-2026 12:42 PM,Finance,1-M/S SHIVA CONSTRUCTION-Admitted-L1 2-M/S MALTI DEVI CONSTRUCTIONS-Admitted-L2,GANGESHWAR PAL,04-May-2026 04:50 PM,,BOQ Comparative Chart,Superintending Engineer,Internal,"Superintending Engineer 39th Circle, PWD Lucknow. Executive Engineer Ty. Maintenance Division No.3(Civil) UPPWD. Lucknow. Executive Engineer, Maintenance Division No.2(Civil) UPPWD. Lucknow.",GANGESHWAR PAL,04-May-2026 12:34 PM,04-May-2026 04:00 PM,techsummary_2128201.pdf (811.30 KB),Technical,All Bids Admitted for Technical Evaluation,CHAKRESH KAIN,28-Apr-2026 01:01 PM,,Superintending Engineer,Internal,"Superintending Engineer 39th Circle, PWD Lucknow. Executive Engineer Ty. Maintenance Division No.3(Civil) UPPWD. Lucknow. Executive Engineer, Maintenance Division No.2(Civil) UPPWD. Lucknow.",GANGESHWAR PAL,12-May-2026 12:42 PM,finsummary_2128201.pdf (36.68 KB),AOC,"1,96,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Scanned copy of Tender Fee/security deposit/ Document required as per T1,Executive Engineer,Executive Engineer Ty. Maintenance Division No.3(Civil) UPPWD. Lucknow,22-Apr-2026 12:00 PM,28-Apr-2026 12:30 PM,22-Apr-2026 12:00 PM,28-Apr-2026 12:00 PM,NA ,NA ,22-Apr-2026 12:00 PM,28-Apr-2026 12:00 PM,04-May-2026 04:00 PM,1.0,SBI Bank,"Improvement of external damaged balconies and rebuilding them in Type 2 houses number RS-2/319 to 2/324 (01 living) located in Tikaitrai Colony, repair of Mamti, iron grill and repair of external surface of houses number-2/319 to 2/354 (6 blocks) pai","Improvement of external damaged balconies and rebuilding them in Type 2 houses number RS-2/319 to 2/324 (01 living) located in Tikaitrai Colony, repair of Mamti, iron grill and repair of external surface of houses number-2/319 to 2/354 (6 blocks) pai",Please refer Tender documents. ,NA ,"19,60,000",Civil Works - Buildings,NA ,Tender,90.0,180.0,Tikaitrai Colony,226001.0,Executive Engineer Ty. Maintenance Division No.3 C ,Executive Engineer Ty. Maintenance Division No.3(Civil) UPPWD. Lucknow ,23-Apr-2026 12:00 PM ,E E TyMaintenance Division No 3Civil PWD LKO.,No ,No,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Temp Maintenance Division 3 (Civil) PWD Lucknow,Letter No.636/E-Tender/2026 Dt-06.04.2026,2026_PWDBL_1139758_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,354",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,2,6072659,M/S SHIVA CONSTRUCTION,27-Apr-2026 05:25 PM,Accepted-AOC,Financial bid is accepted due to lowest rate.,01-Jun-2026 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
