Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
"DAO, AE, EE",Internal,,VIKAS KUREEL,16-May-2026 05:15 PM,18-May-2026 11:00 AM,techsummary_2125096.pdf (278.01 KB),Technical,Summary,VIKAS KUREEL,12-May-2026 02:41 PM,,26-May-2026,"INR 3,321,888",90.0,VIKAS KUREEL,27-Jun-2026 04:37 PM,Mubarakpur.pdf (416.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,2026_REDUP_1137177_97,13/RED/E-Tender/2026-27 Date 02-04-2026,Gram Mubarak Me Bichhiyawa Road Mote Mahadewan Mandir Omkar Lodhi Ke Ghar Tak Ineterlocking Road Ka Nirman,1.0,6095874.0,ANOOP KUMAR CHAURASIA,08-May-2026 06:44 AM,Accepted-AOC,AWARDED,27-Jun-2026 04:37 PM,1.0,6095874.0,ANOOP KUMAR CHAURASIA,INR,"3,321,888","DAO, AE, EE",Internal,,VIKAS KUREEL,22-May-2026 04:40 PM,finsummary_2125096.pdf (288.19 KB),Finance,Summary,VIKAS KUREEL,20-May-2026 05:57 PM,,BOQ Comparative Chart,AOC,Gram Mubarak Me Bichhiyawa Road Mote Mahadewan Mandir Omkar Lodhi Ke Ghar Tak Ineterlocking Road Ka Nirman,Gram Mubarak Me Bichhiyawa Road Mote Mahadewan Mandir Omkar Lodhi Ke Ghar Tak Ineterlocking Road Ka Nirman,PREFIRED NIT ,NA ,"33,58,000",Civil Works,NA ,Tender,90.0,90.0,FATEHPUR,212601.0,VIKAS BHAWAN FATEHPUR ,VIKAS BHAWAN FATEHPUR ,05-May-2026 12:00 PM ,VIKAS BHAWAN FATEHPUR,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,"68,000",No,fixed,,Nil,Nil,VIKAS BHAWAN FATEHPUR,VIKAS BHAWAN FATEHPUR,1.0,SBI Bank,02-May-2026 09:00 AM,09-May-2026 11:00 AM,02-May-2026 09:00 AM,08-May-2026 06:00 PM,NA ,NA ,02-May-2026 09:00 AM,08-May-2026 06:00 PM,18-May-2026 11:00 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,13/RED/E-Tender/2026-27 Date 02-04-2026,2026_REDUP_1137177_97,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,6096400.0,M/S OM CONSTRUCTION,08-May-2026 12:56 PM,Rejected-Finance,REJECT,22-May-2026 04:40 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
