Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"3,540",SUPERINTENDING ENGINEER EWC GORAKHPUR,GORAKHPUR,No,04-Apr-2026 06:50 PM,16-Apr-2026 02:00 PM,04-Apr-2026 06:50 PM,15-Apr-2026 04:00 PM,NA ,NA ,04-Apr-2026 06:50 PM,15-Apr-2026 04:00 PM,18-Apr-2026 03:25 PM,Purvanchal Vidyut Vitran Nigam Limited Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,43/EWC(G)/2025-26,2026_PVVNV_1133406_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Offline,No,No,No,Shifting works of existing 11 KV line LT line and Transformer due to widening of road Rajahi camp to Turra Nala Gorakhpur,Shifting works of existing 11 KV line LT line and Transformer due to widening of road Rajahi camp to Turra Nala Gorakhpur,Please refer Tender documents. ,NA ,,Electrical Works,NA ,Tender,180.0,30.0,Gorakhpur,273001.0,NA ,NA ,NA ,EWC Gorakhpur,No ,No,SUPERINTENDING ENGINEER EWC GKP,Electricity Works Circle Mohaddipur Gorakhpur,"32,000",No,fixed,,SUPERINTENDING ENGINEER EWC GORAKHPUR,GORAKHPUR,1.0,RTGS - RTGS Payment,1.0,Fee/PreQual/Technical,.rar,Tender Documents,AOC,CE(G) Zone-I Gorakhpur,Internal,,Ranjeet Chaudhary,16-Jun-2026 04:35 PM,finsummary_2115617.pdf (963.69 KB),Technical,All Bid opened and send to Technical Evaluation,Ranjeet Chaudhary,16-Apr-2026 05:17 PM,,CE Zone-I Gorakhpur,Internal,,Ranjeet Chaudhary,18-Apr-2026 03:24 PM,18-Apr-2026 03:25 PM,techsummary_2115617.pdf (640.13 KB),Finance,All BID opened and send to Financial Evaluation.,Ranjeet Chaudhary,18-Apr-2026 03:43 PM,,BOQ Comparative Chart,1,6046990,M/s Anil kumar singh,14-Apr-2026 07:25 PM,Rejected-AOC,L2,16-Jun-2026 04:57 PM,Purvanchal Vidyut Vitran Nigam Limited Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,2026_PVVNV_1133406_1,43/EWC(G)/2025-26,Shifting works of existing 11 KV line LT line and Transformer due to widening of road Rajahi camp to Turra Nala Gorakhpur,1.0,6046943.0,M/s S.B.S. Traders,INR,"3,215,295",16-Jun-2026,"INR 3,215,295",30.0,Ranjeet Chaudhary,16-Jun-2026 04:57 PM,43AOC.pdf (964.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6046970,M/s Arya Construction,14-Apr-2026 06:37 PM,Rejected-AOC,L3,16-Jun-2026 04:57 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6046943,M/s S.B.S. Traders,14-Apr-2026 06:30 PM,Accepted-AOC,L1,16-Jun-2026 04:57 PM,,,,,,,,,,,,,,,,AOC
