Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
29-Jun-2026,"INR 1,136,988.53",60.0,Indresh Kumar Yadav,29-Jun-2026 02:14 PM,workorder.pdf (834.00 KB),1st Lowest amount,Directorate of Local Bodies UP||Nagar Palika Parishad Jaunpur Jaunpur,2026_DOLBU_1143163_1,190/8-Nirman,Civil work 1,1.0,6106019.0,Indra Raj Maurya,INR,"1,136,988.53",1,6106019,Indra Raj Maurya,11-May-2026 01:14 PM,Accepted-AOC,1st Lowest amount,29-Jun-2026 02:15 PM,Finance,Summary,Indresh Kumar Yadav,29-Jun-2026 02:02 PM,,BOQ Comparative Chart,E.O.,Internal,"A.E. Jal, J.E. Jal, J.E. Civil, Accountant",Indresh Kumar Yadav,25-May-2026 09:52 AM,25-May-2026 10:00 AM,techsummary_2135125.pdf (504.62 KB),Technical,Summary,Indresh Kumar Yadav,25-May-2026 09:24 AM,,E.O.,Internal,"A.E. Jal, J.E. jal, J.E. Civil, Accountant",Indresh Kumar Yadav,29-Jun-2026 02:12 PM,finsummary_2135125.pdf (194.10 KB),AOC,Directorate of Local Bodies UP||Nagar Palika Parishad Jaunpur Jaunpur,190/8-Nirman,2026_DOLBU_1143163_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"97,822",No,fixed,,E.O.,NPP Jaunpur,29-Apr-2026 03:00 PM,12-May-2026 04:00 PM,29-Apr-2026 03:00 PM,12-May-2026 03:00 PM,NA ,NA ,29-Apr-2026 04:00 PM,12-May-2026 03:00 PM,25-May-2026 10:00 AM,1.0,FDR - Fixed Deposit,E.O.,NPP Jaunpur,1.0,Fee/PreQual/Technical,.pdf,Technical document,"1,654",E.O.,NPP Jaunpur,No,Civil work 1,Civil work 1,Please refer Tender documents. ,NA ,"11,54,303",Civil Works,NA ,Tender,60.0,NA ,NPP Jaunpur,222001.0,NA ,NA ,NA ,NPP Jaunpur,No ,No,AOC
,,,,,,,,,,,,,,,,2,6099781,M/s Adarsh Construction,08-May-2026 06:06 PM,Rejected-Finance,2nd Lowest amount,29-Jun-2026 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,2.0,Finance,.xls,Financial document,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,6099843,M/s Lal Mohan Yadav,08-May-2026 06:52 PM,Rejected-Finance,3rd Lowest amount,29-Jun-2026 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
