S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,6134903.0,M/S J S R CONSTRUCTIONS,22-May-2026 08:21 AM,Accepted-AOC,Lowest rate Accepted,11-Jun-2026 02:01 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Allahabad,2026_SCIDC_1148117_1,171/SE (E)/LKO/SultanpurP.Nidhi/26-27,"9.00Mtr. Highmast Light work at Block Kurebhar, Dubepur and Dhanpatganj at Distt. Sultanpur. (Purvanchal Nidhi work)",1.0,6134903.0,M/S J S R CONSTRUCTIONS,INR,"4,218,697.32",30-May-2026,"INR 4,218,697.32",90.0,Ram Nayan,11-Jun-2026 02:01 PM,karyadeshJSR.pdf (924.00 KB),Attached,Shri Sudhir Kumar,Internal,Attached,Ram Nayan,26-May-2026 03:50 PM,26-May-2026 04:00 PM,techsummary_2148795.pdf (69.64 KB),Finance,Attached,Ram Nayan,27-May-2026 03:29 PM,finance_2148795.pdf,BOQ Comparative Chart,Shri Sudhir Kumar,Internal,Attached,Ram Nayan,27-May-2026 03:38 PM,finsummary_2148795.pdf (69.64 KB),Technical,Attached,Ram Nayan,26-May-2026 03:46 PM,technical_2148795.pdf,AOC,1,DD - Demand Draft,"1,655",UPSCIDCOLTD,Sultanpur,No,Superintending Engineer (E),"UPSCIDCO LTD Lekhraj Market-1st, IIIrd floor Indira Nagar LKO",13-May-2026 05:00 PM,22-May-2026 01:00 PM,13-May-2026 05:00 PM,22-May-2026 12:00 PM,NA ,NA ,13-May-2026 05:00 PM,22-May-2026 12:00 PM,26-May-2026 04:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender fee EMD and Document,"9.00Mtr. Highmast Light work at Block Kurebhar, Dubepur and Dhanpatganj at Distt. Sultanpur. (Purvanchal Nidhi work)","9.00Mtr. Highmast Light work at Block Kurebhar, Dubepur and Dhanpatganj at Distt. Sultanpur. (Purvanchal Nidhi work)","9.00Mtr. Highmast Light work at Block Kurebhar, Dubepur and Dhanpatganj at Distt. Sultanpur. (Purvanchal Nidhi work) ",NA ,,Electrical Works,NA ,Tender,90.0,90.0,Sultanpur,228001.0,NA ,NA ,NA ,"Lekhraj Market-1st, IIIrd floor Indira Nagar LKO",No ,No,"84,000",No,fixed,,UPSCIDCOLTD,Sultanpur,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Allahabad,171/SE (E)/LKO/SultanpurP.Nidhi/26-27,2026_SCIDC_1148117_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
2.0,6134079.0,RAGHUVANSHI MANI SINGH THEKEDAR,21-May-2026 05:50 PM,Rejected-Finance,Quoted Amount Rate in High,27-May-2026 03:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
