EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"5,000",No,fixed,,Nil,Nil,27-May-2026 10:00 AM,02-Jun-2026 03:00 PM,27-May-2026 10:00 AM,02-Jun-2026 02:00 PM,NA ,NA ,27-May-2026 10:00 AM,02-Jun-2026 02:00 PM,03-Jun-2026 10:30 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||BDLGC, etawah",03/EE/2026-27,2026_UPIDC_1154039_11,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Nit,Desilting of Silt clearance work on the Palavar Drain from Km 0.700 to Km 3.100 and from Km 3.750 to Km 4.950,Desilting of Silt clearance work on the Palavar Drain from Km 0.700 to Km 3.100 and from Km 3.750 to Km 4.950,Please refer Tender documents. ,NA ,"2,45,000",Civil Works,NA ,Tender,90.0,15.0,Etawah,206001.0,NA ,NA ,NA ,Etawah,No ,No,679.0,Nil,Nil,No,Executive Engineer,"BDLGC, Etawah",1.0,SBI Bank,AOC,1.0,6162045.0,M N RISHI INFRA,INR,"121,170",Rakesh Kumar,Internal,Rakesh Kumar,RAKESH KUMAR,09-Jun-2026 12:48 PM,finsummary_2161957.pdf (102.57 KB),Finance,4 Bidder Admitted,RAKESH KUMAR,03-Jun-2026 05:20 PM,,BOQ Comparative Chart,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||BDLGC, etawah",2026_UPIDC_1154039_11,03/EE/2026-27,Desilting of Silt clearance work on the Palavar Drain from Km 0.700 to Km 3.100 and from Km 3.750 to Km 4.950,1,6161658,GOMATINETRA CONSTRUCTIONS,02-Jun-2026 11:39 AM,Rejected-AOC,Complete,10-Jun-2026 05:25 PM,Rakesh Kumar,Internal,Rakesh Kumar,RAKESH KUMAR,03-Jun-2026 09:29 AM,03-Jun-2026 10:30 AM,techsummary_2161957.pdf (102.57 KB),09-Jun-2026,"INR 121,170",15.0,RAKESH KUMAR,10-Jun-2026 05:25 PM,Lot11.pdf (755.00 KB),Aoc,Technical,4 Bidder Admitted,RAKESH KUMAR,03-Jun-2026 09:27 AM,technical_2161957.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6160558,Krishna construction,02-Jun-2026 01:45 PM,Rejected-AOC,Complete,10-Jun-2026 05:25 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,6162045,M N RISHI INFRA,02-Jun-2026 01:36 PM,Accepted-AOC,Complete,10-Jun-2026 05:25 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,6161173,SHREE SHYAMLA TRADERS,02-Jun-2026 11:18 AM,Rejected-AOC,Complete,10-Jun-2026 05:25 PM,,,,,,,,,,,,,,,,,,,,AOC
