S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1,6081315,M/s Kapil Kumar Sharma,01-May-2026 09:30 AM,Accepted-AOC,L1,11-Jun-2026 02:11 PM,1.0,6081315.0,M/s Kapil Kumar Sharma,INR,"5,694,436",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR,2026_REDUP_1139578_1,1754/SE/RED/Tender/ 2025-26/Dt 31/03/26,New construction of asphalting from Bhamraua via Vamni to Khedia.,11-Jun-2026,"INR 5,694,436",270.0,Vishnoo Kumar,11-Jun-2026 02:11 PM,Khediya.pdf (188.00 KB),EE RED BSR,Internal,EE and DAO,Vishnoo Kumar,11-Jun-2026 01:17 PM,finsummary_2127750.pdf (64.21 KB),Technical,bhamrao,Vishnoo Kumar,15-May-2026 04:48 PM,technical_2127750.pdf,se red meerut,Internal,ee se dao,Vishnoo Kumar,15-May-2026 04:52 PM,18-May-2026 12:00 PM,techsummary_2127750.pdf (264.77 KB),Finance,Bhamroua,Vishnoo Kumar,10-Jun-2026 06:49 PM,finance_2127750.pdf,BOQ Comparative Chart,AOC,SE RED MRT,SE RED MRT,New construction of asphalting from Bhamraua via Vamni to Khedia.,New construction of asphalting from Bhamraua via Vamni to Khedia.,Please refer Tender documents. ,NA ,"57,38,000",Civil Works,NA ,Tender,90.0,270.0,EE RED BSR,203001.0,SE RED MRT ,SE RED MRT ,27-Apr-2026 11:00 AM ,SE RED MRT,No ,No,"1,15,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,T2,25-Apr-2026 10:00 AM,02-May-2026 12:30 PM,25-Apr-2026 10:00 AM,01-May-2026 04:00 PM,NA ,NA ,25-Apr-2026 10:00 AM,01-May-2026 04:00 PM,18-May-2026 12:00 PM,1.0,SBI Bank,"2,714",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR,1754/SE/RED/Tender/ 2025-26/Dt 31/03/26,2026_REDUP_1139578_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
2,6081239,M/S NARESH KUMAR SHARMA CONTRACTOR,01-May-2026 01:40 PM,Rejected-Finance,L2,11-Jun-2026 01:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
