Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
486.0,E.O,NPP ETMADPUR,No,"41,219",No,fixed,,E.O,NPP ETMADPUR,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,FDR - Fixed Deposit,Directorate of Local Bodies UP||Nagar Palika Parishad Etmadpur Agra,9019/NppEtmadpur/2026,2026_DOLBU_1146365_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Construction Work Of Interlocking Road and Drain In Ward 21 From Raj Kumar Jain Home to Alim Home,Construction Work Of Interlocking Road and Drain In Ward 21 From Raj Kumar Jain Home to Alim Home,Please refer Tender documents. ,NA ,"4,12,194",Civil Works,NA ,Tender,90.0,90.0,NPP ETMADPUR,283202.0,NA ,NA ,NA ,NPP ETMADPUR,No ,No,E.O,NPP ETMADPUR,08-May-2026 03:30 PM,15-May-2026 10:00 AM,08-May-2026 03:30 PM,14-May-2026 05:00 PM,NA ,NA ,08-May-2026 03:30 PM,14-May-2026 05:00 PM,17-Jun-2026 05:05 PM,AOC,NAVODITA SHARMA,Internal,"E.O, J.E, ACCOUNTANT",Mohammad shameem,17-Jun-2026 05:03 PM,17-Jun-2026 05:05 PM,techsummary_2143715.pdf (415.50 KB),Finance,Admitted,Mohammad shameem,17-Jun-2026 05:22 PM,finance_2143715.pdf,BOQ Comparative Chart,Navodita Sharma,Internal,"E.O, J.E, ACCOUNTANT",Mohammad shameem,20-Jun-2026 04:12 PM,finsummary_2143715.pdf (464.27 KB),Technical,Admitted,Mohammad shameem,17-Jun-2026 04:20 PM,,Directorate of Local Bodies UP||Nagar Palika Parishad Etmadpur Agra,2026_DOLBU_1146365_1,9019/NppEtmadpur/2026,Construction Work Of Interlocking Road and Drain In Ward 21 From Raj Kumar Jain Home to Alim Home,1.0,6112143.0,M/S R. B. ENTERPRISES,INR,"392,821.454",1,6115226,laxmicontruction,14-May-2026 11:55 AM,Rejected-Finance,HIGH,20-Jun-2026 04:12 PM,20-Jun-2026,"INR 392,821.454",90.0,Navodita Sharma,20-Jun-2026 04:28 PM,financialrajkumarjain.pdf (464.00 KB),AOC,AOC
,,,,,,,,,,2.0,Finance,.xls,BOQ,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6112143,M/S R. B. ENTERPRISES,14-May-2026 01:04 AM,Accepted-AOC,AOC,20-Jun-2026 04:28 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6115752,P. V. ENTERPRISES,14-May-2026 02:26 PM,Rejected-Finance,HIGHEST,20-Jun-2026 04:12 PM,,,,,,,,AOC
