Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,GRAM PANCHAYAT BENIGANJ DEHAT KE NAYAPURWA MUKY MARG KHERWA ROAD PAR INTERLOCKING ROAD AND NALI NIRMAN KARYA,GRAM PANCHAYAT BENIGANJ DEHAT KE NAYAPURWA MUKY MARG KHERWA ROAD PAR INTERLOCKING ROAD AND NALI NIRMAN KARYA,GRAM PANCHAYAT BENIGANJ DEHAT KE NAYAPURWA MUKY MARG KHERWA ROAD PAR INTERLOCKING ROAD AND NALI NIRMAN KARYA ,NA ,"15,20,000",Civil Works,NA ,Tender,90.0,90.0,HARDOI,241001.0,NA ,NA ,NA ,E.E.R.E.D HARDOI,No ,No,1.0,SBI Bank,E.E.R.E.D HARDOI,E.E.R.E.D HARDOI,13-Apr-2026 06:00 PM,05-May-2026 12:30 PM,13-Apr-2026 06:00 PM,05-May-2026 12:00 PM,NA ,NA ,13-Apr-2026 06:00 PM,05-May-2026 12:00 PM,12-May-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE HARDOI,LETTAR NO 2400 DATE 30.03.2026,2026_REDUP_1136545_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,944.0,Nil,Nil,No,"31,000",Yes,fixed,,Nil,Nil,AOC,EE,Internal,EE AE DAO,Pradeep Pal,11-May-2026 06:59 PM,12-May-2026 12:00 PM,techsummary_2122361.pdf (409.41 KB),Finance,EE AE DAO,Pradeep Pal,05-Jun-2026 05:37 PM,finance_2122361.pdf,BOQ Comparative Chart,EE,Internal,EE AE DAO,Pradeep Pal,05-Jun-2026 05:39 PM,finsummary_2122361.pdf (419.23 KB),Technical,EE AE DAO,Pradeep Pal,11-May-2026 06:57 PM,technical_2122361.pdf,1,6085281,GAURI CONTRACTS,04-May-2026 03:49 PM,Accepted-AOC,RESPONSIVE,05-Jun-2026 05:42 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE HARDOI,2026_REDUP_1136545_1,LETTAR NO 2400 DATE 30.03.2026,GRAM PANCHAYAT BENIGANJ DEHAT KE NAYAPURWA MUKY MARG KHERWA ROAD PAR INTERLOCKING ROAD AND NALI NIRMAN KARYA,1.0,6085281.0,GAURI CONTRACTS,INR,"1,518,394.36",06-Jun-2026,"INR 1,518,394.36",90.0,Pradeep Pal,05-Jun-2026 05:42 PM,BENIGANJ.pdf (419.00 KB),EE AE DAO,AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6088791,SWARNA CONSTRUCTION & SUPPLIERS,04-May-2026 08:52 PM,Rejected-AOC,RESPONSIVE,05-Jun-2026 05:42 PM,,,,,,,,,,,,,,,,,AOC
