EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"80,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,T1,16-Apr-2026 12:00 PM,02-May-2026 04:00 PM,25-Apr-2026 12:00 PM,01-May-2026 12:00 PM,NA ,NA ,25-Apr-2026 12:00 PM,01-May-2026 12:00 PM,15-May-2026 12:00 PM,EE RED BSR,EE RED BSR,Construction of CC roads and drainage systems in Village Asavari from the Barat Ghar (Community Hall) to Kalua Bhagat Ji house and from the Valmiki settlement towards Chamunda Temple,Construction of CC roads and drainage systems in Village Asavari from the Barat Ghar (Community Hall) to Kalua Bhagat Ji house and from the Valmiki settlement towards Chamunda Temple,Please refer Tender documents. ,NA ,"39,56,000",Civil Works,NA ,Tender,90.0,180.0,EE RED BSR,203001.0,EE RED BSR ,EE RED BSR ,30-Apr-2026 11:00 AM ,EE RED BSR,No ,No,944.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR,1843/RED/Tender/ 2025-26/Dt 31/03/26,2026_REDUP_1134904_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1,1843/RED/BSR/DT. 31-03-2026,BOQ,,AOC,EE RED BSR,Internal,EE and DAO,Vishnoo Kumar,05-Jun-2026 06:29 PM,finsummary_2118758.pdf (62.31 KB),Technical,asawri,Vishnoo Kumar,13-May-2026 04:49 PM,technical_2118758.pdf,ee red bsr,Internal,ee dao,Vishnoo Kumar,13-May-2026 04:54 PM,15-May-2026 12:00 PM,techsummary_2118758.pdf (557.02 KB),Finance,Asawri,Vishnoo Kumar,05-Jun-2026 06:27 PM,finance_2118758.pdf,BOQ Comparative Chart,1,6078692,AVI ENTERPRISES,29-Apr-2026 08:44 PM,Rejected-Finance,L2,05-Jun-2026 06:29 PM,1.0,6078855.0,NIRBHAY KUMAR THAKEDAR,INR,"3,952,026",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR,2026_REDUP_1134904_1,1843/RED/Tender/ 2025-26/Dt 31/03/26,Construction of CC roads and drainage systems in Village Asavari from the Barat Ghar (Community Hall) to Kalua Bhagat Ji house and from the Valmiki settlement towards Chamunda Temple,05-Jun-2026,"INR 3,952,026",180.0,Vishnoo Kumar,05-Jun-2026 06:32 PM,BonAsawri.pdf (434.00 KB),AOC
,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1843/RED/BSR/2025-26/31/03/26,Date,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6078855,NIRBHAY KUMAR THAKEDAR,29-Apr-2026 08:38 PM,Accepted-AOC,L1,05-Jun-2026 06:32 PM,,,,,,,,,,,,,,,,AOC
