Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Tender Document,1.0,SBI Bank,854.0,Nil,Nil,No,"63,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda||SCD Faizabad",01/EE/2026-27,2026_UPIDC_1146060_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,07-May-2026 09:00 AM,13-May-2026 03:00 PM,07-May-2026 10:00 AM,13-May-2026 02:00 PM,NA ,NA ,07-May-2026 10:00 AM,13-May-2026 02:00 PM,18-May-2026 12:30 PM,"O/O Executive Engineer, SNK, Ayodhya","Executive Engineer, SNK, Ayodhya",Lot no 1 Supply and Installation,Supply and Installation,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Rate Contract,90.0,30.0,Ayodhya,224001.0,NA ,NA ,NA ,"Saryu Nhar Khand, Ayodhya",No ,No,AOC,Technical,Responsive Document,Ashish Ranjan,15-May-2026 05:26 PM,technical_2142942.pdf,Er. Ashish Ranjan,Internal,AE And DAO,Ashish Ranjan,11-Jun-2026 04:51 PM,finsummary_2142942.pdf (652.01 KB),Finance,BOQ,Ashish Ranjan,08-Jun-2026 12:19 PM,finance_2142942.pdf,BOQ Comparative Chart,Er. Ashish Ranjan,Internal,"EE, AE and DAO",Ashish Ranjan,15-May-2026 05:32 PM,18-May-2026 12:30 PM,techsummary_2142942.pdf (152.00 KB),27-Jun-2026,"INR 2,965,000",30.0,Ashish Ranjan,29-Jun-2026 11:56 AM,00001.pdf (338.00 KB),L1,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda||SCD Faizabad",2026_UPIDC_1146060_1,01/EE/2026-27,Lot no 1 Supply and Installation,1.0,6095488.0,Delta IT Network Private Limited,INR,"2,965,000",1,6111121,ACME Digitek Solutions Pvt Ltd,13-May-2026 11:40 AM,Rejected-AOC,Responsive L2,29-Jun-2026 11:56 AM,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6095488,Delta IT Network Private Limited,13-May-2026 11:42 AM,Accepted-AOC,Responsive,29-Jun-2026 11:56 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6105573,Takyon Networks Limited,13-May-2026 01:50 PM,Rejected-AOC,Responsive L3,29-Jun-2026 11:56 AM,AOC
