Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
07-Apr-2026 03:00 PM,21-Apr-2026 11:30 AM,07-Apr-2026 03:00 PM,20-Apr-2026 04:00 PM,NA ,NA ,07-Apr-2026 06:55 PM,20-Apr-2026 04:00 PM,18-May-2026 12:00 PM,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,1.0,SBI Bank,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,"110/PAN/ET/26-27, DT. 06-04-2026",2026_UPPAN_1133961_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,950",Nil,Nil,No,CONSTRUCTION OF POLICE CHOWKI BABAYAN AT THANA AYANA DISTT AURAIYA U.P.,CONSTRUCTION OF POLICE CHOWKI BABAYAN AT THANA AYANA DISTT AURAIYA U.P.,Please refer Tender documents. ,NA ,"1,18,71,000",Civil Works,NA ,Tender,90.0,270.0,THANA AYANA DISTT AURAIYA U.P.,206122.0,NA ,NA ,NA ,U.P. Police Avas Nigam Ltd,No ,No,Sanjeev Saxena,U.P. Police Avas Nigam Ltd,"2,37,000",No,fixed,,Nil,Nil,AOC,Finance,All bidder admitted,Sanjeev Saxena,18-May-2026 12:17 PM,,BOQ Comparative Chart,SANJEEV SAXENA,Internal,PRASHANT TRIPATHI DULAREY PRASAD,Sanjeev Saxena,16-May-2026 05:23 PM,18-May-2026 12:00 PM,techsummary_2116673.pdf (848.37 KB),Technical,2 bidder rejected in technical,Sanjeev Saxena,16-May-2026 05:14 PM,,SANJEEV SAXENA,Internal,PRASHANT TRIPATHI DULAREY PRASAD,Sanjeev Saxena,20-May-2026 06:53 PM,finsummary_2116673.pdf (46.59 KB),18-Jun-2026,"INR 9,840,940.29",270.0,Sanjeev Saxena,18-Jun-2026 05:50 PM,YANALOA.pdf (53.00 KB),L1,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,2026_UPPAN_1133961_1,"110/PAN/ET/26-27, DT. 06-04-2026",CONSTRUCTION OF POLICE CHOWKI BABAYAN AT THANA AYANA DISTT AURAIYA U.P.,1.0,6051213.0,ARYAN ENTERPRISES,INR,"9,840,940.29",1,6055254,ANGLE CONSTRUCTION & SUPPLIER,20-Apr-2026 12:34 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,16-May-2026 05:14 PM,AOC
,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6051213,ARYAN ENTERPRISES,17-Apr-2026 04:35 PM,Accepted-AOC,L1,18-Jun-2026 05:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6055253,M/s Arvind Singh,18-Apr-2026 10:31 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,16-May-2026 05:14 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6057652,M/S DHARINI INFRA TECH,19-Apr-2026 09:52 PM,Rejected-Finance,L4,20-May-2026 06:53 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6053624,M/S KOMAL SINGH,19-Apr-2026 08:03 PM,Rejected-Finance,L2,20-May-2026 06:53 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6059193,M/s RIDDHI CONSTRUCTION,20-Apr-2026 02:30 PM,Rejected-Finance,L2,20-May-2026 06:53 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6059275,NYSHA CONSTRUCTION,20-Apr-2026 03:28 PM,Rejected-Finance,L3,20-May-2026 06:53 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6056760,SINGH CONSTRUCTION & SUPPLIER,20-Apr-2026 03:57 PM,Rejected-Finance,L3,20-May-2026 06:53 PM,AOC
